Time (year),Global monthly mean SAOD at 550nm,Global monthly mean TOA ERF (W/m2)
2015.04166666667,0.00361461419417515,-2.37700732240387e-05
2015.125,0.0036144977779434,-2.13602598532869e-05
2015.20833333333,0.00361438252116479,-1.89744468604203e-05
2015.29166666667,0.00361425295260444,-1.6292379946059e-05
2015.375,0.00361411216447574,-1.33780677707751e-05
2015.45833333333,0.00361396995406908,-1.04343140440943e-05
2015.54166666667,0.00361383114807501,-7.56103121782869e-06
2015.625,0.00361369871778967,-4.81972513040052e-06
2015.70833333333,0.00361357606547346,-2.28082261957141e-06
2015.79166666667,0.00361346588079975,-0
2015.875,0.00397471693026157,-0.00747654618747207
2015.95833333333,0.00504276172307252,-0.0295652901287058
2016.04166666667,0.00585984729254165,-0.0464479058346847
2016.125,0.00637654895710651,-0.0571168740067447
2016.20833333333,0.00667272242403523,-0.0632298429752821
2016.29166666667,0.00686173028115057,-0.0671299860899855
2016.375,0.00695113169252304,-0.0689745113370856
2016.45833333333,0.00694722376291637,-0.0688938865842244
2016.54166666667,0.00687736734795394,-0.0674526211341991
2016.625,0.00685855980411128,-0.0670645699456531
2016.70833333333,0.00678997171979503,-0.0656493478975546
2016.79166666667,0.00668543200845205,-0.063492126080926
2016.875,0.00655516748891593,-0.0608037462013715
2016.95833333333,0.00640736763075814,-0.0577530504819238
2017.04166666667,0.00624826266398577,-0.0544685051801087
2017.125,0.00608303428800411,-0.0510569957086172
2017.20833333333,0.00591569734839161,-0.0476013756616688
2017.29166666667,0.00574942200750221,-0.0441671055309157
2017.375,0.00558660500159676,-0.0408037108630617
2017.45833333333,0.00542920618787565,-0.0375517219518337
2017.54166666667,0.00527871468623886,-0.0344419650928584
2017.625,0.00513586753806938,-0.0314897382086659
2017.70833333333,0.00506451839412287,-0.0300150050849896
2017.79166666667,0.00510247234038726,-0.0307994976973818
2017.875,0.00513598876713043,-0.0314922438326055
2017.95833333333,0.00516174981121043,-0.0320246793139042
2018.04166666667,0.00515969690154165,-0.0319822497839822
2018.125,0.00513598131996543,-0.0314920899108175
2018.20833333333,0.00509515101094114,-0.0306481711171621
2018.29166666667,0.0050408869935317,-0.0295265386178109
2018.375,0.00497657833970429,-0.0281972055521825
2018.45833333333,0.00490540711656189,-0.0267259157066137
2018.54166666667,0.00483179620733091,-0.0252040811933643
2018.625,0.0047687850419484,-0.0239012971639361
2018.70833333333,0.00470907804001199,-0.022666752443534
2018.79166666667,0.00465087299932532,-0.021463192394276
2018.875,0.00459660592817619,-0.0203409983172606
2018.95833333333,0.00453995440859851,-0.0191694310252475
2019.04166666667,0.00448192829891152,-0.0179693680650765
2019.125,0.00442207206256706,-0.0167313825012808
2019.20833333333,0.00441148747158818,-0.0165124574042429
2019.29166666667,0.00440050443967531,-0.0162852887529968
2019.375,0.00437400671094243,-0.0157372100300007
2019.45833333333,0.00433669986887518,-0.0149655311104546
2019.54166666667,0.00429283246188365,-0.014058112381866
2019.625,0.00424576174391032,-0.0130843873284724
2019.70833333333,0.00419756023399534,-0.0120872227282312
2019.79166666667,0.00414909998798849,-0.0110846570935838
2019.875,0.00410407102243272,-0.0101530356624064
2019.95833333333,0.00406657083971995,-0.00937714807307048
2020.04166666667,0.00403090219640676,-0.00863912846463687
2020.125,0.0039953100018567,-0.00790266441688322
2020.20833333333,0.00396136976232374,-0.00720035775871366
2020.29166666667,0.00392929955034598,-0.00653672464640344
2020.375,0.00389917266745499,-0.00591328571060914
2020.45833333333,0.00387117130459359,-0.00533381496648946
2020.54166666667,0.00384532063426129,-0.00479883705856392
2020.625,0.00382362685301925,-0.00434987502195181
2020.70833333333,0.0038037590436622,-0.00393869370612616
2020.79166666667,0.00378519138162947,-0.00355441266679194
2020.875,0.00377383867033646,-0.00331945056152255
2020.95833333333,0.00376473105235903,-0.00313095224329194
2021.04166666667,0.00375581130867098,-0.0029463406528991
2021.125,0.00378849563359892,-0.00362279882490327
2021.20833333333,0.00387508028073898,-0.0054147097648366
2021.29166666667,0.00394482392724817,-0.00685797527608825
2021.375,0.00399918563801698,-0.00798285930214717
2021.45833333333,0.00404009911512135,-0.00882942435359845
2021.54166666667,0.00413269799222456,-0.0107453148088318
2021.625,0.0042828424272606,-0.0138514580739593
2021.70833333333,0.00440623764553474,-0.0164038724074408
2021.79166666667,0.00450486556976442,-0.0184437519629124
2021.875,0.00529466053270573,-0.0347714922811337
2021.95833333333,0.0063299134364741,-0.056154159956649
2022.04166666667,0.00697944723366948,-0.0695586817176148
2022.125,0.00734379022905566,-0.0770738693675316
2022.20833333333,0.00750272546885515,-0.0803513186194806
2022.29166666667,0.00798725227297237,-0.090339671089428
2022.375,0.0087536237985311,-0.106128277175123
2022.45833333333,0.00932614687535769,-0.117915369464508
2022.54166666667,0.00972038443384683,-0.126028001000768
2022.625,0.00995804435198519,-0.13091702851588
2022.70833333333,0.0101713857627973,-0.135304797633058
2022.79166666667,0.0103363725441299,-0.138697420626912
2022.875,0.0103693356013988,-0.139375172850905
2022.95833333333,0.01029369861671,-0.137819970370992
2023.04166666667,0.0101324053313127,-0.134503161316756
2023.125,0.0103242952534842,-0.138449094300057
2023.20833333333,0.0119228760157983,-0.171292135899921
2023.29166666667,0.0131947859655457,-0.197386205516523
2023.375,0.0141565480066639,-0.217095361929288
2023.45833333333,0.0148157821458709,-0.230593942085527
2023.54166666667,0.0152059058268403,-0.238577984640802
2023.625,0.0153596728623867,-0.241724034961554
2023.70833333333,0.015313366285756,-0.240776660303178
2023.79166666667,0.0151022255667493,-0.236456429104604
