Time (year),Global monthly mean SAOD at 550nm,Global monthly mean TOA ERF (W/m2)
1750.04166666667,0.00361461419417515,-4.00802392636956e-05
1750.125,0.00361449610372444,-3.76357715225706e-05
1750.20833333333,0.00361438267560376,-3.52878135613133e-05
1750.29166666667,0.00361425212573549,-3.2585435717114e-05
1750.375,0.00361411326128663,-2.97109459514999e-05
1750.45833333333,0.00361396927213812,-2.67303746408376e-05
1750.54166666667,0.00361383134699438,-2.38753276561088e-05
1750.625,0.00361369959966455,-2.11481608933917e-05
1750.70833333333,0.00361357593912325,-1.85883901462236e-05
1750.79166666667,0.00361346548398599,-1.63019707308254e-05
1750.875,0.0036133669720133,-1.42627744014301e-05
1750.95833333333,0.0036132792214297,-1.24463384934437e-05
1751.04166666667,0.00361320250651445,-1.08583406428275e-05
1751.125,0.00361313698926381,-9.50213422136192e-06
1751.20833333333,0.00361307982237617,-8.31878015682408e-06
1751.29166666667,0.00361303125226446,-7.31337922361686e-06
1751.375,0.00361298330632245,-6.32089855067131e-06
1751.45833333333,0.00361294091438832,-5.4433857635372e-06
1751.54166666667,0.00361290662900146,-4.7336784301355e-06
1751.625,0.00361289414732373,-4.47530775707916e-06
1751.70833333333,0.0036128768820091,-4.11791582023424e-06
1751.79166666667,0.00361286092494357,-3.78760462523831e-06
1751.875,0.00361284877268636,-3.53605294715065e-06
1751.95833333333,0.00361282175003936,-2.97668424139586e-06
1752.04166666667,0.0036128061436187,-2.65363137863517e-06
1752.125,0.00361280434968705,-2.61649699766497e-06
1752.20833333333,0.00361280148512633,-2.55720059807452e-06
1752.29166666667,0.00361279629214472,-2.44970589043936e-06
1752.375,0.00361278224731309,-2.15897790785124e-06
1752.45833333333,0.00361277559300565,-2.02123375996344e-06
1752.54166666667,0.00361277574411036,-2.02436162692887e-06
1752.625,0.00361277547981003,-2.01889060948979e-06
1752.70833333333,0.00361277156064325,-1.93776386426814e-06
1752.79166666667,0.00361276179220709,-1.73555725391239e-06
1752.875,0.00361275704107796,-1.63720888955998e-06
1752.95833333333,0.00361275924935513,-1.68292022357797e-06
1753.04166666667,0.00361276467715377,-1.79527564654336e-06
1753.125,0.00361276784918416,-1.86093666926235e-06
1753.20833333333,0.00361275840659951,-1.66547518406501e-06
1753.29166666667,0.00361274310343442,-1.34869969012907e-06
1753.375,0.0036127371636819,-1.22574681864496e-06
1753.45833333333,0.00361274187339395,-1.32323785378974e-06
1753.54166666667,0.00361276208304186,-1.74157753428661e-06
1753.625,0.00361277447342471,-1.99805843590362e-06
1753.70833333333,0.00361277429100693,-1.99428238852883e-06
1753.79166666667,0.00361274096585569,-1.30445181166783e-06
1753.875,0.00361272719728628,-1.01944244126351e-06
1753.95833333333,0.00361272887109924,-1.05409036759152e-06
1754.04166666667,0.00361276174586273,-1.73459792539576e-06
1754.125,0.00361278356001898,-2.18615091859276e-06
1754.20833333333,0.00361278179600484,-2.14963583013983e-06
1754.29166666667,0.00361275485240848,-1.5919034361711e-06
1754.375,0.00361274467267771,-1.38118302395185e-06
1754.45833333333,0.00361275713553218,-1.63916409195997e-06
1754.54166666667,0.00361276969455135,-1.89913576554845e-06
1754.625,0.00361276769669087,-1.85778005918902e-06
1754.70833333333,0.00361275602309849,-1.61613671665339e-06
1754.79166666667,0.00361275261741404,-1.54563905414573e-06
1754.875,0.00361275769173446,-1.65067747740499e-06
1754.95833333333,0.00361276163837394,-1.73237290962414e-06
1755.04166666667,0.00361275661438363,-1.62837631658697e-06
1755.125,0.00361275152536414,-1.52303362132011e-06
1755.20833333333,0.00361275011466033,-1.49383205545472e-06
1755.29166666667,0.00361275550780399,-1.60547012104661e-06
1755.375,0.00361275974684586,-1.69321828138447e-06
1755.45833333333,0.00361275937455718,-1.68551190644628e-06
1755.54166666667,0.00361275734256221,-1.64344961189888e-06
1755.625,0.00361275622411199,-1.62029769461558e-06
1755.70833333333,0.00361275561026883,-1.60759114270492e-06
1755.79166666667,0.00361275527097696,-1.60056780209583e-06
1755.875,0.00361275508473556,-1.59671260603345e-06
1755.95833333333,0.00550670344279483,-0.0391692222623033
1756.04166666667,0.00715016796836127,-0.0730966777930079
1756.125,0.00826550064591167,-0.0960897122800308
1756.20833333333,0.00895716903889239,-0.110335858425399
1756.29166666667,0.00932177916061975,-0.117841689940161
1756.375,0.00944260807792894,-0.120328459604782
1756.45833333333,0.00938473380732044,-0.119137391659258
1756.54166666667,0.00920370761646461,-0.115411379254002
1756.625,0.00894023957893611,-0.109987283580217
1756.70833333333,0.00862634472147002,-0.103523170000442
1756.79166666667,0.00828400074628182,-0.0964708831625113
1756.875,0.00793093568166918,-0.0891952125066388
1756.95833333333,0.00757901030469706,-0.0819404707731181
1757.04166666667,0.00723671802193248,-0.0748818601256244
1757.125,0.00690948698351633,-0.0681315769084003
1757.20833333333,0.00660086989358076,-0.061763247078568
1757.29166666667,0.00631275851059671,-0.0558162794919416
1757.375,0.00604607391420472,-0.050310059509201
1757.45833333333,0.00580081336430406,-0.0452448840806542
1757.54166666667,0.00557647307623866,-0.0406106705670664
1757.625,0.00537215213086545,-0.0363890933448054
1757.70833333333,0.00518676060778253,-0.0325578799201561
1757.79166666667,0.00501910913500376,-0.0290926623438562
1757.875,0.00486792630006107,-0.025967339730098
1757.95833333333,0.00473190556091747,-0.023155051266128
1758.04166666667,0.00460974866032831,-0.0206290776938165
1758.125,0.00450022024404173,-0.0183639749025981
1758.20833333333,0.00440215013359553,-0.0163356251147895
1758.29166666667,0.00431446090990984,-0.0145218111179732
1758.375,0.00423616003527992,-0.0129020566703766
1758.45833333333,0.00416631170809335,-0.0114570470195265
1758.54166666667,0.00410406533293617,-0.0101692201325578
1758.625,0.004048630932106,-0.00902225996976617
1758.70833333333,0.00399930088024348,-0.00800154778907845
1758.79166666667,0.00395543457066568,-0.00709384627057822
1758.875,0.00391644263780842,-0.00628697413256033
1758.95833333333,0.00388181324454541,-0.00557035099807592
1759.04166666667,0.0038510657981631,-0.0049340403496164
1759.125,0.0038237853090392,-0.00436946112682267
1759.20833333333,0.00379957975482041,-0.00386850585679721
1759.29166666667,0.00377811236160966,-0.00342420909514105
1759.375,0.00375908898877284,-0.00303048667247319
1759.45833333333,0.00374222236268826,-0.00268139568262284
1759.54166666667,0.00372727911276602,-0.00237210816712311
1759.625,0.0037140514888335,-0.00209832591833498
1759.70833333333,0.00370233501342117,-0.00185581804161591
1759.79166666667,0.00369195937913205,-0.00164106055300087
1759.875,0.0036827810501363,-0.0014510833331472
1759.95833333333,0.00367465725852236,-0.00128293195202516
1760.04166666667,0.00366746930744008,-0.00113415005155452
1760.125,0.00366111277974467,-0.00100257671934295
1760.20833333333,0.00365549036089501,-0.000886197958895485
1760.29166666667,0.0036505167175507,-0.000783247693281719
1760.375,0.00364611670502923,-0.000692170680018256
1760.45833333333,0.00364223108959573,-0.000611740973794228
1760.54166666667,0.00363879504433178,-0.000540616816606432
1760.625,0.00363575583712171,-0.000477706774808007
1760.70833333333,0.0036330753786205,-0.000422222489943735
1760.79166666667,0.00363069763321126,-0.00037300410539497
1760.875,0.0096830192585951,-0.125275448058036
1760.95833333333,0.0193182867033094,-0.322566419733597
1761.04166666667,0.0280107207937258,-0.498928300582017
1761.125,0.0356029647268198,-0.651719018501695
1761.20833333333,0.0420214550328964,-0.779986633061327
1761.29166666667,0.0472427530297335,-0.883723901681402
1761.375,0.051272009336318,-0.963408115258077
1761.45833333333,0.0541630598105186,-1.02038519709049
1761.54166666667,0.055999661093099,-1.05649563249186
1761.625,0.0568777297117016,-1.07373640683716
1761.70833333333,0.0569179941558046,-1.07452663152148
1761.79166666667,0.0562414635202097,-1.06124490530889
1761.875,0.054975253913725,-1.03636237502364
1761.95833333333,0.0532348833021538,-1.00211056120488
1762.04166666667,0.0511319934698737,-0.960644485773204
1762.125,0.0487605012949317,-0.913777207906488
1762.20833333333,0.0462174653361146,-0.863396098521972
1762.29166666667,0.0435678960722021,-0.810767952353371
1762.375,0.04087685907131,-0.757173212622985
1762.45833333333,0.0381948547023247,-0.703614674036615
1762.54166666667,0.0355637457955179,-0.650932730928582
1762.625,0.0330148327429489,-0.599764217331822
1762.70833333333,0.0305717929153672,-0.550598508331924
1762.79166666667,0.0282509062224365,-0.503779721004989
1762.875,0.0260635843075785,-0.459555737379186
1762.95833333333,0.0240160874136912,-0.418071035213986
1763.04166666667,0.0221105883750709,-0.379386994574006
1763.125,0.0203469486276874,-0.343517132326585
1763.20833333333,0.018721242310684,-0.310396554665063
1763.29166666667,0.0172293867909834,-0.279955511047041
1763.375,0.0158651572432321,-0.25207887224513
1763.45833333333,0.0146211629150266,-0.226625945973063
1763.54166666667,0.0134907338889609,-0.203469163597364
1763.625,0.0124657394037945,-0.182449561877377
1763.70833333333,0.0115382931249548,-0.16341180919081
1763.79166666667,0.0107012087155327,-0.146213754285985
1763.875,0.00994687475465573,-0.130703486070676
1763.95833333333,0.00926783292732203,-0.116731330076599
1764.04166666667,0.00865774232344103,-0.104169839829962
1764.125,0.00811051287125026,-0.0928961105969974
1764.20833333333,0.00762016079969165,-0.0827888966718815
1764.29166666667,0.00718112197457624,-0.073735153204903
1764.375,0.00678815418204718,-0.0656281026393816
1764.45833333333,0.00643713744749994,-0.0583838214389534
1764.54166666667,0.00612382837126248,-0.0519156025190646
1764.625,0.00584437711561566,-0.0461446630969099
1764.70833333333,0.00559529287210491,-0.0409994723983713
1764.79166666667,0.0053733277300658,-0.0364133854549858
1764.875,0.00517546916201546,-0.0323245133007915
1764.95833333333,0.00499907011035085,-0.0286784333717608
1765.04166666667,0.00484212395120201,-0.0254338942450298
1765.125,0.00470264157231199,-0.0225499554574339
1765.20833333333,0.00457872313178408,-0.0199874793280786
1765.29166666667,0.00446871638789437,-0.017712413353074
1765.375,0.00437106615495975,-0.0156926845407282
1765.45833333333,0.00428441940923855,-0.0139003789767454
1765.54166666667,0.00420758229784787,-0.0123108577695979
1765.625,0.00413942399236595,-0.0109007718793414
1765.70833333333,0.00407900068386148,-0.00965063028553533
1765.79166666667,0.00402545467798371,-0.00854271505461852
1765.875,0.00397799321093417,-0.00756064483142023
1765.95833333333,0.00393593390042371,-0.00669031679679196
1766.04166666667,0.00389869113222287,-0.0059196263097186
1766.125,0.00386570318435005,-0.00523695980525231
1766.20833333333,0.0038365045146981,-0.00463269143384375
1766.29166666667,0.00381061582566077,-0.00409690856975109
1766.375,0.00487653555289283,-0.0261453269381515
1766.45833333333,0.00733547568305965,-0.0769186479777335
1766.54166666667,0.0089022450104394,-0.109204960069787
1766.625,0.0098042856535454,-0.127770319456459
1766.70833333333,0.0102301002452717,-0.13652841024502
1766.79166666667,0.0103202918093932,-0.138382978277012
1766.875,0.010183896201524,-0.135578272754154
1766.95833333333,0.00990028681536908,-0.129745182610998
1767.04166666667,0.00952710984859538,-0.12206740481667
1767.125,0.0091055281998874,-0.113390297140027
1767.20833333333,0.00866443567998456,-0.104307694603178
1767.29166666667,0.00822341806811917,-0.0952226283780831
1767.375,0.00779551795425861,-0.0864039551736186
1767.45833333333,0.00738906739851114,-0.0780238446703263
1767.54166666667,0.00700894338634708,-0.0701834462879743
1767.625,0.00665714169800111,-0.0629245652256684
1767.70833333333,0.00633487950800656,-0.0562729443755909
1767.79166666667,0.00604158920815971,-0.0502174515122396
1767.875,0.00577594604983237,-0.0447312494035189
1767.95833333333,0.00553675186364299,-0.0397900382732681
1768.04166666667,0.00532187266306573,-0.0353501118660997
