,solar_erf
1763.6666666666533,0.007499552279892032
1763.7499999999866,0.004436637240819846
1763.8333333333198,0.0013737222017476598
1763.916666666653,-0.001689192837295468
1763.9999999999864,-0.004752107876367654
1764.0833333333196,-0.007815022915410781
1764.1666666666529,-0.010877937954482967
1764.2499999999861,-0.013940852993526095
1764.3333333333194,-0.01700376803259828
1764.4166666666526,-0.020066683071670467
1764.499999999986,-0.023129598110713596
1764.5833333333192,-0.025616591519023266
1764.6666666666524,-0.028103584927216707
1764.7499999999857,-0.030590578335410144
1764.833333333319,-0.03307757174363264
1764.9166666666522,-0.03556456515182608
1764.9999999999854,-0.03805155856001952
1765.0833333333187,-0.04053855196821296
1765.166666666652,-0.04302554537643546
1765.2499999999852,-0.045512538784628895
1765.3333333333185,-0.04799953219282233
1765.4166666666517,-0.05048652560101577
1765.499999999985,-0.05297351900923827
1765.5833333333183,-0.054150063198914175
1765.6666666666515,-0.05532660738835762
1765.7499999999848,-0.05650315157783011
1765.833333333318,-0.05767969576727355
1765.9166666666513,-0.05885623995671699
1765.9999999999845,-0.06003278414616043
1766.0833333333178,-0.061209328335632925
1766.166666666651,-0.062385872525076366
1766.2499999999843,-0.0635624167145198
1766.3333333333176,-0.0647389609039923
1766.4166666666508,-0.06591550509343574
1766.499999999984,-0.06709204928287918
1766.5833333333173,-0.06599350802355912
1766.6666666666506,-0.06489496676380317
1766.7499999999839,-0.06379642550401818
1766.8333333333171,-0.06269788424426224
1766.9166666666504,-0.0615993429845063
1766.9999999999836,-0.060500801724721304
1767.083333333317,-0.05940226046496536
1767.1666666666501,-0.05830371920520942
1767.2499999999834,-0.05720517794545349
1767.3333333333167,-0.05610663668566849
1767.41666666665,-0.05500809542591255
1767.4999999999832,-0.053909554166156615
1767.5833333333164,-0.04922937838563307
1767.6666666666497,-0.04454920260438307
1767.749999999983,-0.03986902682313307
1767.8333333333162,-0.035188851041883074
1767.9166666666495,-0.03050867526063307
1767.9999999999827,-0.025828499479383073
1768.083333333316,-0.02114832369816213
1768.1666666666492,-0.01646814791691213
1768.2499999999825,-0.01178797213566213
1768.3333333333157,-0.00710779635441213
1768.416666666649,-0.0024276205731621303
1768.4999999999823,0.0022525552080878697
1768.5833333333155,0.007764762239144147
1768.6666666666488,0.013276969270403833
1768.749999999982,0.01878917630163446
1768.8333333333153,0.024301383332894146
1768.9166666666486,0.029813590364124773
1768.9999999999818,0.03532579739538446
1769.083333333315,0.04083800442661509
1769.1666666666483,0.046350211457874775
1769.2499999999816,0.0518624184891054
1769.3333333333148,0.05737462552036509
1769.416666666648,0.06288683255159572
1769.4999999999814,0.0683990395828554
1769.5833333333146,0.07103813870457874
1769.6666666666479,0.07367723782566281
1769.7499999999811,0.07631633694674687
1769.8333333333144,0.07895543606786
1769.9166666666476,0.08159453518894406
1769.999999999981,0.08423363431002813
1770.0833333333142,0.0868727334311122
1770.1666666666474,0.0895118325522253
1770.2499999999807,0.09215093167330937
1770.333333333314,0.09479003079439344
1770.4166666666472,0.0974291299154775
1770.4999999999804,0.10006822903659063
1770.5833333333137,0.09943900540452395
1770.666666666647,0.09880978177173083
1770.7499999999802,0.09818055813890865
1770.8333333333135,0.09755133450608645
1770.9166666666467,0.09692211087329333
1770.99999999998,0.09629288724047114
1771.0833333333132,0.09566366360767802
1771.1666666666465,0.09503443997485583
1771.2499999999798,0.09440521634203364
1771.333333333313,0.09377599270924052
1771.4166666666463,0.09314676907641833
1771.4999999999795,0.09251754544359614
1771.5833333333128,0.09060647366657204
1771.666666666646,0.08869540188922828
1771.7499999999793,0.08678433011188454
1771.8333333333126,0.08487325833454079
1771.9166666666458,0.08296218655719703
1771.999999999979,0.08105111477988235
1772.0833333333123,0.07914004300253859
1772.1666666666456,0.07722897122519484
1772.2499999999789,0.0753178994478511
1772.333333333312,0.07340682767050734
1772.4166666666454,0.07149575589316359
1772.4999999999786,0.06958468411581985
1772.5833333333119,0.06658937161611042
1772.6666666666451,0.06359405911611042
1772.7499999999784,0.06059874661611043
1772.8333333333117,0.05760343411611043
1772.916666666645,0.05460812161611043
1772.9999999999782,0.05161280911611043
1773.0833333333114,0.04861749661611043
1773.1666666666447,0.04562218411611043
1773.249999999978,0.04262687161611043
1773.3333333333112,0.03963155911611043
1773.4166666666445,0.03663624661611043
1773.4999999999777,0.033640934116139484
1773.583333333311,0.030245206577173847
1773.6666666666442,0.026849479038121033
1773.7499999999775,0.02345375149906822
1773.8333333333107,0.02005802395998635
1773.916666666644,0.016662296420933535
1773.9999999999773,0.01326656888188072
1774.0833333333105,0.009870841342827907
1774.1666666666438,0.006475113803746035
1774.249999999977,0.0030793862646932213
1774.3333333333103,-0.0003163412743595927
1774.4166666666436,-0.0037120688134124067
1774.4999999999768,-0.007107796352465221
1774.58333333331,-0.010084908168997389
1774.6666666666433,-0.013062019985413327
1774.7499999999766,-0.016039131801800204
1774.8333333333098,-0.01901624361821614
1774.916666666643,-0.021993355434603016
1774.9999999999764,-0.024970467251018952
1775.0833333333096,-0.027947579067434888
1775.1666666666429,-0.030924690883821767
1775.2499999999761,-0.0339018027002377
1775.3333333333094,-0.03687891451662458
1775.4166666666426,-0.039856026333040515
1775.499999999976,-0.042833138149427394
1775.5833333333092,-0.04459600436071359
1775.6666666666424,-0.0463588705716511
1775.7499999999757,-0.048121736782588596
1775.833333333309,-0.049884602993526095
1775.9166666666422,-0.05164746920446359
1775.9999999999754,-0.05341033541540109
1776.0833333333087,-0.0551732016263386
1776.166666666642,-0.056936067837276096
1776.2499999999752,-0.058698934048213594
1776.3333333333085,-0.06046180025915109
1776.4166666666417,-0.06222466647008859
1776.499999999975,-0.0639875326810261
1776.5833333333082,-0.06367032076759319
1776.6666666666415,-0.06335310885352101
1776.7499999999748,-0.06303589693944882
1776.833333333308,-0.06271868502540569
1776.9166666666413,-0.062401473111333504
1776.9999999999745,-0.06208426119726132
1777.0833333333078,-0.06176704928321819
1777.166666666641,-0.061449837369146006
1777.2499999999743,-0.06113262545507382
1777.3333333333076,-0.06081541354103069
1777.4166666666408,-0.06049820162695851
1777.499999999974,-0.06018098971288632
1777.5833333333073,-0.05646155001670554
1777.6666666666406,-0.05274211031942054
1777.7499999999739,-0.0490226706221646
1777.833333333307,-0.04530323092490866
1777.9166666666404,-0.041583791227652725
1777.9999999999736,-0.037864351530396786
1778.0833333333069,-0.03414491183311179
1778.1666666666401,-0.030425472135855853
1778.2499999999734,-0.026706032438599914
1778.3333333333067,-0.022986592741343976
1778.41666666664,-0.019267153044058977
1778.4999999999732,-0.015547713346803039
1778.5833333333064,-0.009597389861211059
1778.6666666666397,-0.00364706637489262
1778.749999999973,0.0023032571114548774
1778.8333333333062,0.008253580597773315
1778.9166666666395,0.014203904084091754
1778.9999999999727,0.020154227570410195
1779.083333333306,0.026104551056728632
1779.1666666666392,0.03205487454304707
1779.2499999999725,0.03800519802936551
1779.3333333333057,0.043955521515713004
1779.416666666639,0.04990584500203145
1779.4999999999723,0.055856168488349886
1779.5833333333055,0.05942090237585321
1779.6666666666388,0.06298563626257196
1779.749999999972,0.06655037014929072
1779.8333333333053,0.07011510403600946
1779.9166666666385,0.07367983792272821
1779.9999999999718,0.0772445718094179
1780.083333333305,0.08080930569613665
1780.1666666666383,0.0843740395828554
1780.2499999999716,0.08793877346957416
1780.3333333333048,0.0915035073562929
1780.416666666638,0.09506824124301165
1780.4999999999714,0.0986329751297304
1780.5833333333046,0.09861997464265991
1780.6666666666379,0.09860697415439804
1780.7499999999711,0.0985939736661071
1780.8333333333044,0.09858097317781617
1780.9166666666376,0.09856797268955429
1780.999999999971,0.09855497220126336
1781.0833333333042,0.09854197171297241
1781.1666666666374,0.09852897122471053
1781.2499999999707,0.0985159707364196
1781.333333333304,0.09850297024812867
1781.4166666666372,0.09848996975986679
1781.4999999999704,0.09847696927157586
1781.5833333333037,0.09645279324691168
1781.666666666637,0.09442861722152106
1781.7499999999702,0.09240444119613044
1781.8333333333035,0.09038026517073981
1781.9166666666367,0.08835608914534919
1781.99999999997,0.08633191311995857
1782.0833333333032,0.08430773709456793
1782.1666666666365,0.08228356106917731
1782.2499999999698,0.08025938504378669
1782.333333333303,0.07823520901839606
1782.4166666666363,0.07621103299300544
1782.4999999999695,0.07418685696761482
1782.5833333333028,0.07111484158714287
1782.666666666636,0.06804282620629319
1782.7499999999693,0.06497081082544351
1782.8333333333026,0.06189879544459381
1782.9166666666358,0.05882678006371507
1782.999999999969,0.05575476468286538
1783.0833333333023,0.05268274930201569
1783.1666666666356,0.049610733921166
1783.2499999999688,0.04653871854031631
1783.333333333302,0.04346670315943756
1783.4166666666354,0.04039468777858787
1783.4999999999686,0.037322672397738184
1783.5833333333019,0.033695536167472846
1783.6666666666351,0.030068399937004095
1783.7499999999684,0.026441263706535347
1783.8333333333017,0.022814127476066596
1783.916666666635,0.019186991245626905
1783.9999999999682,0.015559855015158155
1784.0833333333014,0.011932718784689404
1784.1666666666347,0.008305582554220654
1784.249999999968,0.004678446323751905
1784.3333333333012,0.0010513100932831548
1784.4166666666345,-0.002575826137185595
1784.4999999999677,-0.006202962367654345
1784.583333333301,-0.009260677211607754
1784.6666666666342,-0.012318392055357754
1784.7499999999675,-0.015376106899107754
1784.8333333333007,-0.018433821742857754
1784.916666666634,-0.021491536586607754
1784.9999999999673,-0.024549251430357754
1785.0833333333005,-0.027606966274107754
1785.1666666666338,-0.030664681117828694
1785.249999999967,-0.033722395961578694
1785.3333333333003,-0.0367801108053287
1785.4166666666335,-0.039837825649078694
1785.4999999999668,-0.0428955404928287
1785.5833333333,-0.04450370089381017
1785.6666666666333,-0.046111861294181426
1785.7499999999666,-0.047720021694581734
1785.8333333332998,-0.04932818209495299
1785.916666666633,-0.0509363424953533
1785.9999999999663,-0.05254450289575361
1786.0833333332996,-0.054152663296124864
1786.1666666666329,-0.05576082369652517
1786.2499999999661,-0.057368984096925486
1786.3333333332994,-0.05897714449729674
1786.4166666666326,-0.06058530489769705
1786.499999999966,-0.0621934652980683
1786.5833333332992,-0.06105202242811751
1786.6666666666324,-0.05991057955700439
1786.7499999999657,-0.05876913668592033
1786.833333333299,-0.05762769381483626
1786.9166666666322,-0.0564862509437522
1786.9999999999654,-0.05534480807263908
1787.0833333332987,-0.05420336520155501
1787.166666666632,-0.053061922330470954
1787.2499999999652,-0.05192047945935783
1787.3333333332985,-0.05077903658827376
1787.4166666666317,-0.049637593717189704
1787.499999999965,-0.04849615084610564
1787.5833333332982,-0.04277853610192974
1787.6666666666315,-0.03706092135583599
1787.7499999999648,-0.03134330660974224
1787.833333333298,-0.02562569186364849
1787.9166666666313,-0.019908077117583797
1787.9999999999645,-0.014190462371490048
1788.0833333332978,-0.008472847625396298
1788.166666666631,-0.002755232879302548
1788.2499999999643,0.002962381866791202
1788.3333333332976,0.008679996612884952
1788.4166666666308,0.014397611358949644
1788.499999999964,0.020115226105043394
1788.5833333332973,0.026793576934695328
1788.6666666666306,0.03347192776478314
1788.7499999999638,0.040150278594841896
1788.833333333297,0.046828629424929706
1788.9166666666304,0.05350698025498846
1788.9999999999636,0.06018533108507627
1789.0833333332969,0.06686368191513502
1789.1666666666301,0.07354203274522284
1789.2499999999634,0.08022038357528158
1789.3333333332967,0.08689873440534034
1789.41666666663,0.09357708523542814
1789.4999999999632,0.1002554360654869
1789.5833333332964,0.10252012112604693
1789.6666666666297,0.104784806184631
1789.749999999963,0.10704949124321506
1789.8333333332962,0.10931417630182819
1789.9166666666295,0.11157886136041224
1789.9999999999627,0.11384354641899631
1790.083333333296,0.11610823147758037
1790.1666666666292,0.1183729165361935
1790.2499999999625,0.12063760159477756
1790.3333333332957,0.12290228665336163
1790.416666666629,0.12516697171194568
1790.4999999999623,0.12743165677055882
1790.5833333332955,0.1262564126314933
1790.6666666666288,0.1250811684908586
1790.749999999962,0.1239059243502239
1790.8333333332953,0.12273068020961828
1790.9166666666285,0.12155543606898359
1790.9999999999618,0.12038019192837796
1791.083333333295,0.11920494778774328
1791.1666666666283,0.11802970364710859
1791.2499999999616,0.11685445950650296
1791.3333333332948,0.11567921536586827
1791.416666666628,0.11450397122523359
1791.4999999999613,0.11332872708462796
1791.5833333332946,0.111814170200027
1791.6666666666279,0.11029961331525169
1791.7499999999611,0.10878505643047638
1791.8333333332944,0.10727049954573012
1791.9166666666276,0.10575594266095481
1791.999999999961,0.1042413857761795
1792.0833333332941,0.10272682889143325
1792.1666666666274,0.10121227200665794
1792.2499999999607,0.09969771512191168
1792.333333333294,0.09818315823713637
1792.4166666666272,0.09666860135236106
1792.4999999999604,0.09515404446761482
1792.5833333332937,0.09258904813022786
1792.666666666627,0.09002405179231787
1792.7499999999602,0.08745905545443693
1792.8333333332935,0.084894059116556
1792.9166666666267,0.08232906277867505
1792.99999999996,0.07976406644076506
1793.0833333332932,0.07719907010288411
1793.1666666666265,0.07463407376500318
1793.2499999999598,0.07206907742712224
1793.333333333293,0.06950408108921224
1793.4166666666263,0.0669390847513313
1793.4999999999595,0.06437408841345037
1793.5833333332928,0.06138527615778471
1793.666666666626,0.05839646390194471
1793.7499999999593,0.05540765164607565
1793.8333333332926,0.052418839390235644
1793.9166666666258,0.04943002713436658
1793.999999999959,0.04644121487852658
1794.0833333332923,0.04345240262265752
1794.1666666666256,0.040463590366788454
1794.2499999999588,0.03747477811094845
1794.333333333292,0.03448596585507939
1794.4166666666254,0.03149715359923939
1794.4999999999586,0.028508341343370328
1794.5833333332919,0.025350522739951566
1794.6666666666251,0.02219270413641657
1794.7499999999584,0.01903488553291063
1794.8333333332916,0.01587706692940469
1794.916666666625,0.012719248325898751
1794.9999999999582,0.009561429722392814
1795.0833333332914,0.006403611118857816
1795.1666666666247,0.003245792515351877
1795.249999999958,8.797391184593835e-05
1795.3333333332912,-0.0030698446916600005
1795.4166666666245,-0.006227663295194997
1795.4999999999577,-0.009385481898700936
1795.583333333291,-0.012207887904724976
1795.6666666666242,-0.015030293910574664
1795.7499999999575,-0.017852699916424353
1795.8333333332907,-0.0206751059223031
1795.916666666624,-0.02349751192815279
1795.9999999999573,-0.026319917934002478
1796.0833333332905,-0.029142323939852166
1796.1666666666238,-0.031964729945730914
1796.249999999957,-0.0347871359515806
1796.3333333332903,-0.03760954195743029
1796.4166666666235,-0.04043194796327998
1796.4999999999568,-0.04325435396915873
1796.58333333329,-0.04534093233867711
1796.6666666666233,-0.047427510707817734
1796.7499999999566,-0.04951408907695836
1796.8333333332898,-0.05160066744609899
1796.916666666623,-0.05368724581521055
1796.9999999999563,-0.05577382418435118
1797.0833333332896,-0.0578604025534918
1797.1666666666229,-0.059946980922632426
1797.2499999999561,-0.06203355929177305
1797.3333333332894,-0.06412013766091368
1797.4166666666226,-0.0662067160300543
1797.499999999956,-0.06829329439919493
1797.5833333332891,-0.06931253268100672
1797.6666666666224,-0.07033177096226641
1797.7499999999557,-0.07135100924349703
1797.833333333289,-0.07237024752475672
1797.9166666666222,-0.07338948580601641
1797.9999999999554,-0.07440872408724704
1798.0833333332887,-0.07542796236850673
1798.166666666622,-0.07644720064976641
1798.2499999999552,-0.07746643893099704
1798.3333333332885,-0.07848567721225672
1798.4166666666217,-0.07950491549348734
1798.499999999955,-0.08052415377474703
1798.5833333332882,-0.08031354586525913
1798.6666666666215,-0.08010293795510287
1798.7499999999548,-0.07989233004494663
1798.833333333288,-0.07968172213479038
1798.9166666666213,-0.07947111422463413
1798.9999999999545,-0.07926050631447788
1799.0833333332878,-0.07904989840432163
1799.166666666621,-0.07883929049416538
1799.2499999999543,-0.07862868258400912
1799.3333333332876,-0.07841807467385288
1799.4166666666208,-0.07820746676369662
1799.499999999954,-0.07799685885354038
1799.5833333332873,-0.07647970187184497
1799.6666666666206,-0.07496254488942308
1799.7499999999538,-0.07344538790700121
1799.833333333287,-0.07192823092457934
1799.9166666666204,-0.07041107394215747
1799.9999999999536,-0.06889391695973558
1800.0833333332869,-0.06737675997731371
1800.1666666666201,-0.06585960299489184
1800.2499999999534,-0.06434244601246997
1800.3333333332866,-0.06282528903004808
1800.41666666662,-0.06130813204762621
1800.4999999999532,-0.05979097506520434
1800.5833333332864,-0.057301381559916445
1800.6666666666197,-0.054811788054047385
1800.749999999953,-0.05232219454817832
1800.8333333332862,-0.04983260104233832
1800.9166666666194,-0.04734300753646926
1800.9999999999527,-0.04485341403062926
1801.083333333286,-0.04236382052476019
1801.1666666666192,-0.03987422701889113
1801.2499999999525,-0.03738463351305113
1801.3333333332857,-0.03489504000718207
1801.416666666619,-0.03240544650134206
1801.4999999999523,-0.029915852995473006
1801.5833333332855,-0.0275705649094677
1801.6666666666188,-0.025225276823520517
1801.749999999952,-0.02287998873757333
1801.8333333332853,-0.0205347006516552
1801.9166666666185,-0.018189412565708017
1801.9999999999518,-0.01584412447978989
1802.083333333285,-0.013498836393842702
1802.1666666666183,-0.011153548307895516
1802.2499999999516,-0.008808260221977388
1802.3333333332848,-0.006462972136030203
1802.416666666618,-0.004117684050112075
1802.4999999999513,-0.001772395964164889
1802.5833333332846,-0.0003423422526849663
1802.6666666666179,0.0010877114582428476
1802.7499999999511,0.0025177651691706614
1802.8333333332844,0.0039478188800984755
1802.9166666666176,0.005377872591055348
1802.999999999951,0.006807926301983161
1803.0833333332841,0.008237980012910975
1803.1666666666174,0.009668033723867847
1803.2499999999507,0.01109808743479566
1803.333333333284,0.012528141145723475
1803.4166666666172,0.013958194856651288
1803.4999999999504,0.01538824856760816
1803.5833333332837,0.015578055697231185
1803.666666666617,0.015767862826156807
1803.7499999999502,0.01595766995505337
1803.8333333332835,0.016147477083949934
1803.9166666666167,0.016337284212875555
1803.99999999995,0.016527091341772118
1804.0833333332832,0.016716898470668685
1804.1666666666165,0.016906705599594306
1804.2499999999498,0.01709651272849087
1804.333333333283,0.017286319857387433
1804.4166666666163,0.017476126986313057
1804.4999999999495,0.01766593411520962
1804.5833333332828,0.016953507357958916
1804.666666666616,0.016241080600127043
1804.7499999999493,0.01552865384232423
1804.8333333332826,0.014816227084521415
1804.9166666666158,0.014103800326689543
1804.999999999949,0.01339137356888673
1805.0833333332823,0.012678946811083915
1805.1666666666156,0.011966520053252043
1805.2499999999488,0.011254093295449229
1805.333333333282,0.010541666537646415
1805.4166666666154,0.009829239779814543
1805.4999999999486,0.009116813022011729
1805.5833333332819,0.007910367709821686
1805.6666666666151,0.006703922397311999
1805.7499999999484,0.005497477084831371
1805.8333333332816,0.004291031772321685
1805.916666666615,0.0030845864598119986
1805.9999999999482,0.001878141147331371
1806.0833333332814,0.0006716958348216849
1806.1666666666147,-0.0005347494776589428
1806.249999999948,-0.0017411947901686288
1806.3333333332812,-0.002947640102678315
1806.4166666666144,-0.004154085415158943
1806.4999999999477,-0.005360530727668629
1806.583333333281,-0.007031093471528357
1806.6666666666142,-0.00870165621564961
1806.7499999999475,-0.01037221895979992
1806.8333333332807,-0.012042781703921174
1806.916666666614,-0.013713344448071483
1806.9999999999472,-0.015383907192221795
1807.0833333332805,-0.017054469936343047
1807.1666666666138,-0.01872503268049336
1807.249999999947,-0.02039559542461461
1807.3333333332803,-0.02206615816876492
1807.4166666666135,-0.023736720912915232
1807.4999999999468,-0.025407283657036487
1807.58333333328,-0.027211751430406182
1807.6666666666133,-0.029016219203833998
1807.7499999999466,-0.03082068697726181
1807.8333333332798,-0.032625154750689625
1807.916666666613,-0.0344296225241465
1807.9999999999463,-0.03623409029757431
1808.0833333332796,-0.03803855807100213
1808.1666666666129,-0.039843025844459
1808.249999999946,-0.04164749361788681
1808.3333333332794,-0.043451961391314624
1808.4166666666126,-0.045256429164742436
1808.4999999999459,-0.04706089693819931
1808.5833333332791,-0.048687258022299916
1808.6666666666124,-0.05031361910628429
1808.7499999999457,-0.05193998019026867
1808.833333333279,-0.05356634127422399
1808.9166666666122,-0.05519270235820836
1808.9999999999454,-0.05681906344219274
1809.0833333332787,-0.05844542452617711
1809.166666666612,-0.060071785610161486
1809.2499999999452,-0.06169814669414586
1809.3333333332785,-0.06332450777813023
1809.4166666666117,-0.06495086886211461
1809.499999999945,-0.06657722994609898
1809.5833333332782,-0.0676952719386255
1809.6666666666115,-0.06881331393080331
1809.7499999999447,-0.06993135592298112
1809.833333333278,-0.071049397915188
1809.9166666666113,-0.07216743990736581
1809.9999999999445,-0.07328548189954363
1810.0833333332778,-0.0744035238917505
1810.166666666611,-0.07552156588392832
1810.2499999999443,-0.07663960787610613
1810.3333333332776,-0.077757649868313
1810.4166666666108,-0.07887569186049082
1810.499999999944,-0.07999373385266863
1810.5833333332773,-0.08038504855043793
1810.6666666666106,-0.08077636324768418
1810.7499999999438,-0.0811676779449595
1810.833333333277,-0.0815589926422348
1810.9166666666104,-0.08195030733948105
1810.9999999999436,-0.08234162203675637
1811.0833333332769,-0.08273293673403168
1811.1666666666101,-0.08312425143127793
1811.2499999999434,-0.08351556612855325
1811.3333333332766,-0.08390688082582856
1811.41666666661,-0.08429819552307481
1811.4999999999432,-0.08468951022035012
1811.5833333332764,-0.08425009371700566
1811.6666666666097,-0.0838106772131091
1811.749999999943,-0.08337126070918348
1811.8333333332762,-0.08293184420528692
1811.9166666666094,-0.08249242770139036
1811.9999999999427,-0.08205301119746473
1812.083333333276,-0.08161359469356816
1812.1666666666092,-0.0811741781896716
1812.2499999999425,-0.08073476168574598
1812.3333333332757,-0.08029534518184941
1812.416666666609,-0.07985592867795285
1812.4999999999422,-0.07941651217402723
1812.5833333332755,-0.07810996310237182
