Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361924184855908,-0.000101496660789158
2016,0.00362212845792859,-0.000161249095516569
2017,0.00361890235075296,-9.44690894666866e-05
2018,0.00379009478616463,-0.00363783302289161
2019,0.00392898597207188,-0.0065121756931771
2020,0.00370224273013668,-0.00181953518479121
2021,0.00406368988519915,-0.00929948174463016
2022,0.00473935250684947,-0.0232746929050091
2023,0.00456101057627832,-0.0195868369559509
2024,0.00406329411159171,-0.00929129290982571
2025,0.00699245813336984,-0.0698090958839189
2026,0.00704717060676382,-0.0709377937776659
2027,0.00571793479385403,-0.0434986730155234
2028,0.00472787268652496,-0.0230373264511239
2029,0.00739741297853353,-0.0781617003192312
2030,0.00636108857868747,-0.0567797086934031
2031,0.00614181020640664,-0.0522526006189864
2032,0.00695526049517949,-0.0690416872340649
2033,0.00474471215350186,-0.0233855125496058
2034,0.00601825123529633,-0.0497012285753662
2035,0.00627783013315101,-0.0550609147100194
2036,0.00759747553529062,-0.0822869453472039
2037,0.0114382336131589,-0.161322717511359
2038,0.00903854483580334,-0.111977100753221
2039,0.00607572876160039,-0.0508881225559966
2040,0.00511320413130451,-0.0310032754878848
2041,0.00442133737136295,-0.0166981356381047
2042,0.00407195549332422,-0.00947050226015306
2043,0.0055281914597043,-0.0395788677151695
2044,0.00961127793239804,-0.123765166831045
2045,0.00925722700618322,-0.116478842041442
2046,0.00864997207074799,-0.10397560128653
2047,0.00586914463176376,-0.0466219030954514
2048,0.00475759770884769,-0.0236519404934086
2049,0.0043887631533176,-0.0160243822798444
2050,0.00477619613994835,-0.0240364845522384
2051,0.00465005157260497,-0.0214281595706196
2052,0.0137879969817863,-0.209527092413048
2053,0.0537062265637264,-1.01136014466294
2054,0.0327584439639387,-0.594576693326284
2055,0.0127777959788362,-0.188817137283381
2056,0.00770305934113956,-0.0844637270409449
2057,0.0074617214682581,-0.079487816954893
2058,0.00701317312506911,-0.070236445690964
2059,0.00589806664997868,-0.0472192318349508
2060,0.00605235901957384,-0.0504055524995954
2061,0.00440315450672855,-0.0163220505409708
2062,0.00611436216616124,-0.0516858526393657
2063,0.00576970772225175,-0.0445680928959339
2064,0.00531094946208354,-0.0350900689965591
2065,0.0047136068285898,-0.0227423497350499
2066,0.00409417313672687,-0.00993019195971653
2067,0.00382906795069218,-0.0044444200330206
2068,0.00384753558962233,-0.00482661455180479
2069,0.00448071338342763,-0.0179261911602621
2070,0.00455283310187998,-0.0194177227153017
2071,0.00595380402117012,-0.0483703314628293
2072,0.0052291615389124,-0.0333998598123779
2073,0.00467599703714399,-0.0219646677630159
2074,0.00538897743919309,-0.0367024472095029
2075,0.00587919362092377,-0.046829447625255
2076,0.00920603895506613,-0.115425184741137
2077,0.0112870298346192,-0.158216957104601
2078,0.00955827123428288,-0.12267445965576
2079,0.00759746910215292,-0.0822868127106169
2080,0.00528949707849718,-0.0346467526668636
2081,0.00467764839858459,-0.0219988146450349
2082,0.00625454094309236,-0.0545801052011005
2083,0.0054351251843749,-0.0376559897974961
2084,0.00440939945558883,-0.0164512186486843
2085,0.00403431062112887,-0.0086915952607215
2086,0.00393868495363777,-0.00671288047680038
2087,0.0190756530053662,-0.3175877194213
2088,0.040521656181382,-0.750055074486909
2089,0.0193844954329524,-0.323881701135772
2090,0.00882650613942517,-0.107611180360985
2091,0.00573695644716187,-0.0438915900853408
2092,0.00468855319471754,-0.022224302802946
2093,0.00489555171231165,-0.0265041287453151
2094,0.00570237664276435,-0.0431772935468649
2095,0.0053374359692468,-0.0356374030329604
2096,0.00620054966428067,-0.0534654024875364
2097,0.00655989765545122,-0.0608833603258366
2098,0.00745326570204965,-0.0793134539875876
2099,0.00683620828427034,-0.0665853798222424
2100,0.0079242284239932,-0.0890227421157963
