Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00362496294143388,-0.0192412846601364
2016,0.00371139627834029,-0.0210287143977877
2017,0.00453013220013775,-0.0379524020542534
2018,0.00517496411052553,-0.0512716548782177
2019,0.00545683166359366,-0.0570910412242006
2020,0.00486467823132406,-0.0448636519442574
2021,0.00457046042256689,-0.0387856489038295
2022,0.0293629105171582,-0.544730058547914
2023,0.0977853920917503,-1.8776817221267
2024,0.0544167243732844,-1.04342327114965
2025,0.0199509460300263,-0.354133838198057
2026,0.00888495006945234,-0.127736218175412
2027,0.00718597442035595,-0.0927547350338478
2028,0.00539447900243457,-0.0558038607874104
2029,0.00810665064501816,-0.11171860467358
2030,0.0112431371560142,-0.176192308248572
2031,0.00864437638032087,-0.122786477418809
2032,0.00642050147334654,-0.0769744073346919
2033,0.00483461764876471,-0.0442427371803093
2034,0.00782405906543365,-0.105899707566206
2035,0.00583369528452628,-0.0648691369082786
2036,0.00497065339845746,-0.0470524674888112
2037,0.00426513491594657,-0.0324762900096039
2038,0.00410024578546108,-0.0290681590216202
2039,0.00505052113481604,-0.0487019057880376
2040,0.00523105858101179,-0.0524299018750222
2041,0.00472521868765772,-0.0419828951849498
2042,0.00695398215423106,-0.0879734589181402
2043,0.00566916521501556,-0.0614737580797132
2044,0.00949749582340377,-0.140333812308842
2045,0.00908600557073266,-0.131871969210857
2046,0.00598339571552403,-0.0679579936848154
2047,0.00783634815916208,-0.106152788839879
2048,0.00847801514588923,-0.119362942012136
2049,0.00848197265846428,-0.11944438998093
2050,0.00715893379748195,-0.0921974947521369
2051,0.00549288148482902,-0.0578352009884484
2052,0.00590148343684134,-0.0662679068917154
2053,0.004971214471506,-0.0470640552977947
2054,0.00461352326411949,-0.039675360346826
2055,0.00436695885182247,-0.0345806314805808
2056,0.0043465352996403,-0.0341585658997158
2057,0.00500558783754376,-0.0477739540239013
2058,0.0906777574941174,-1.74342299575457
2059,0.109004244553166,-2.08766643766512
2060,0.0460060443251192,-0.877400891577762
2061,0.0155536683223035,-0.26447042148669
2062,0.00704077081417698,-0.0897622714549654
2063,0.00462816615580262,-0.0399778850277404
2064,0.00441207021456936,-0.03551285568292
2065,0.00803465003449713,-0.110236182476526
2066,0.0161583855369774,-0.27682440230489
2067,0.0171320622165219,-0.296700294190128
2068,0.00848883097554514,-0.119585537472986
2069,0.00497534709494759,-0.0471494059286565
2070,0.00434984637867861,-0.0342269920208154
2071,0.00406617890511961,-0.0283639528650627
2072,0.00405900491333738,-0.0282156541859887
2073,0.00403103433891353,-0.027637444417079
2074,0.00528694180232378,-0.0535837223644662
2075,0.00494821984264693,-0.0465891432407045
2076,0.00445218599139683,-0.0363418110102507
2077,0.00402592073989061,-0.0275317339738326
2078,0.187136181056245,-3.48652479542832
2079,0.283849384836476,-5.07332616328259
2080,0.173908372417529,-3.25731561396478
2081,0.057273970079767,-1.09950678027468
2082,0.0181294565039638,-0.317040283580878
2083,0.00979720988863698,-0.146494910111836
2084,0.0320183508745359,-0.598180177554714
2085,0.023230868552594,-0.420757383103168
2086,0.0108654911899461,-0.168440111364615
2087,0.00576156272602652,-0.0633806184394694
2088,0.00426515962872951,-0.0324768007616258
2089,0.00435339894682158,-0.0343004084572459
2090,0.00410786848726259,-0.0292257267704565
2091,0.00404893008293048,-0.028007388415378
2092,0.00423019993498973,-0.0317542578503545
2093,0.00427061476972145,-0.0325895447071157
2094,0.00401527433252798,-0.0273116452839053
2095,0.00461690941578147,-0.0397453192209965
2096,0.004135701862128,-0.029801056172845
2097,0.00387155376684559,-0.0243403413057605
2098,0.00423258611776202,-0.0318035760034373
2099,0.0055534591563895,-0.0590856173939025
2100,0.00621681950616761,-0.0727734410967866
