Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00366275604640744,-0.0200228599760273
2016,0.00479384579556147,-0.0434005465086677
2017,0.0052104667657167,-0.0520047265477184
2018,0.00538372888659892,-0.055581932094704
2019,0.0259409586109582,-0.475641552797253
2020,0.0864180384349784,-1.66250107342817
2021,0.0464428039193869,-0.886056711527883
2022,0.0165146619444137,-0.284099401902963
2023,0.00757809473856552,-0.10083367054367
2024,0.0193004395165261,-0.340894414038039
2025,0.0232429412718672,-0.421002207228506
2026,0.0109481231008603,-0.170136603299114
2027,0.0076061517189788,-0.101411612842209
2028,0.0358360564607549,-0.67477670286071
2029,0.224486192888494,-4.11758979457053
2030,0.136069736312539,-2.58466234028635
2031,0.0434162801333109,-0.825998502914561
2032,0.0132389986443365,-0.217114134881152
2033,0.00587060102180719,-0.0656306775739716
2034,0.00557673051812338,-0.0595659539899531
2035,0.00498228404668374,-0.0472926732595206
2036,0.00482718069139078,-0.0440891206228004
2037,0.00431382471562479,-0.0334825631010723
2038,0.00449293659096029,-0.0371838503137066
2039,0.00475836103218881,-0.0426675389597549
2040,0.00411360611643559,-0.0293443276677111
2041,0.00423589415397798,-0.0318719470326401
2042,0.00551372642274773,-0.0582654811475962
2043,0.0054470865601039,-0.0568898729598677
2044,0.00518194298330435,-0.0514157592235377
2045,0.00477721969282164,-0.0430571049088597
2046,0.00426663875491527,-0.0325073706137766
2047,0.00417386551794577,-0.0305898914785064
2048,0.00455477213004732,-0.0384615071866717
2049,0.004165590807249,-0.0304188573819581
2050,0.00386860640983552,-0.0242794026655245
2051,0.0048450601632851,-0.0444584340992448
2052,0.00590819990225617,-0.0664064921742953
2053,0.0054434378528521,-0.056814552156835
2054,0.00568461331125329,-0.0617925815566894
2055,0.00478831843135943,-0.0432863696447659
2056,0.00438667564964296,-0.0349880833593101
2057,0.359633285485455,-6.21381531662427
2058,0.853079748222599,-11.8559143095955
2059,0.510209073246091,-8.238802366169
2060,0.232303804537903,-4.24671923820099
2061,0.0720547466285367,-1.38708672768383
2062,0.0204355068169022,-0.363990258904747
2063,0.0085095812817746,-0.120012582944734
2064,0.00493217107386029,-0.0462576787654174
2065,0.00412402698398903,-0.02955973271036
2066,0.00424562232428533,-0.0320730091242874
2067,0.00439155138617955,-0.0350888402673081
2068,0.00408812713613816,-0.0288176537295728
2069,0.00391173338629588,-0.0251710647535424
2070,0.00379662999424066,-0.0227911848494377
2071,0.00377451275469079,-0.0223338570114538
2072,0.00816207321608555,-0.112859628542837
2073,0.0102453792462602,-0.155704297448128
2074,0.00615061379684827,-0.0714077557235779
2075,0.00477831838129693,-0.0430798004414855
2076,0.00432984681632857,-0.0338136814720297
2077,0.00445464514626759,-0.0363926260834541
2078,0.00539136837043078,-0.0557396441903297
2079,0.0050917240630619,-0.0495527822121768
2080,0.00715558855682702,-0.0921285565780812
2081,0.00761919361651275,-0.101680255769488
2082,0.00562048250458322,-0.0604689942258132
2083,0.00467614750579904,-0.0409691569982982
2084,0.00441016299901478,-0.0354734440140293
2085,0.0054343594458429,-0.0566271440666908
2086,0.00663312121040696,-0.0813588034924989
2087,0.00547600606818986,-0.0574868529178813
2088,0.00509862897649832,-0.0496953712703557
2089,0.00480598695111654,-0.0436513399734084
2090,0.0106973895344464,-0.164988432048969
2091,0.00814676885871803,-0.112544553178412
2092,0.0055830750036167,-0.0596969065089193
2093,0.0044311950214537,-0.0359080562298394
2094,0.0055212397689169,-0.058420569061953
2095,0.00585671292812137,-0.065344103529695
2096,0.00433630749975322,-0.033947198728121
2097,0.00451791376259883,-0.0376999425739251
2098,0.00477278570430787,-0.0429655120582711
2099,0.00457486377636655,-0.038876627340243
2100,0.00614653092563191,-0.0713235316661326
