Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00365289581411399,-0.0198189495923013
2016,0.00452570731846836,-0.0378609747363079
2017,0.00562630328113606,-0.0605891319743033
2018,0.00596735144283915,-0.0676269649212679
2019,0.00459875964820374,-0.039370336997533
2020,0.00398392837665769,-0.0266636299507414
2021,0.0039008062002152,-0.0249451458162544
2022,0.00620446942548863,-0.0725186916115154
2023,0.00622097507014902,-0.0728591586784095
2024,0.00626702447945401,-0.0738090044597156
2025,0.0228301655950843,-0.412629802346446
2026,0.020507568155839,-0.365455646195803
2027,0.00951493420951164,-0.14069233658002
2028,0.00923082367878879,-0.134850390928628
2029,0.0392308961561177,-0.742643861575756
2030,0.0249683506030095,-0.455961610932733
2031,0.0104386703280297,-0.159674942831133
2032,0.00700512201204479,-0.0890275280720012
2033,0.00489887069398125,-0.0455698898484438
2034,0.00419852971064094,-0.0310996795055393
2035,0.00387782748384992,-0.024470054136446
2036,0.004643827103727,-0.0403014380246186
2037,0.00480800443083703,-0.0436930136958899
2038,0.00435431076235564,-0.0343192517545655
2039,0.00389034996889457,-0.0247289615298984
2040,0.00393473596416827,-0.0256466336464474
2041,0.00402842445181946,-0.0275834918144343
2042,0.00381592154719949,-0.0231900764707051
2043,0.00376754137505763,-0.0221897046483739
2044,0.00407736235958331,-0.0285951318727926
2045,0.00441732369435792,-0.0356214158633153
2046,0.00494719325052394,-0.0465679406009214
2047,0.0041951063882085,-0.0310289230743055
2048,0.00427175518629644,-0.0326131141511209
2049,0.00500450140209288,-0.0477515167011967
2050,0.00524059288244339,-0.0526267610937075
2051,0.00494719989984337,-0.0465680779321884
2052,0.00430860113193444,-0.0333746095357003
2053,0.00447372027714029,-0.0367867833390997
2054,0.00603393860008497,-0.069000770249506
2055,0.0056068091368954,-0.0601867804000627
2056,0.00450470670900632,-0.0374270526676901
2057,0.00481612778121712,-0.0438608114335583
2058,0.00792726103297712,-0.108024949569707
2059,0.00949998003336349,-0.140384886772913
2060,0.00673296020119536,-0.0834172450629127
2061,0.00476767563142661,-0.0428599528368197
2062,0.00408260014327891,-0.0287034039366224
2063,0.00385078991116837,-0.0239110304355183
2064,0.00373222026859245,-0.0214593286106959
2065,0.00365220977460851,-0.0198047621662555
2066,0.00367583387218984,-0.0202933073458112
2067,0.00432730686043778,-0.033761190203688
2068,0.00592539690739896,-0.0667613251369221
2069,0.00534543413021606,-0.0547913439965346
2070,0.00460004200105468,-0.0393968311978976
2071,0.00485171789615788,-0.0445959527195522
2072,0.0214493527434885,-0.384597391549887
2073,0.0630643829008119,-1.21267376952356
2074,0.032821622404925,-0.614320913562344
2075,0.0128273142399997,-0.20867991421524
2076,0.00643536396368067,-0.0772809145754891
2077,0.0451619953212672,-0.86066258356416
2078,0.05715864052043,-1.09724613367168
2079,0.0286329521795961,-0.530012180142831
2080,0.0113026254058279,-0.177413197333029
2081,0.00743344041400818,-0.0978536965239712
2082,0.00539537724700086,-0.0558224043160897
2083,0.00590186512130663,-0.0662757824652138
2084,0.013163552902612,-0.215568730068028
2085,0.00962010550939532,-0.1428544719924
2086,0.00580241406078728,-0.0642236346668685
2087,0.00450205427591569,-0.0373722465027821
2088,0.0179160440091266,-0.312689841092751
2089,0.236238471116003,-4.3113302174275
2090,0.189075830512779,-3.51988054356686
2091,0.0730982289663451,-1.40722890074654
2092,0.0235951825850069,-0.428144050140283
2093,0.00866065415470044,-0.123121425931773
2094,0.00513873548473779,-0.0505235662749787
2095,0.00440238329303908,-0.0353126794479448
2096,0.00420302141692252,-0.0311925179264386
2097,0.0042762719058429,-0.0327064627306269
2098,0.0060755494997028,-0.0698592268267723
2099,0.00471891401754485,-0.0418526527913503
2100,0.00473249912141463,-0.042133293962545
