Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00385963351555712,-0.0240938807781423
2016,0.00484176888621992,-0.0443904508771442
2017,0.00607116430813666,-0.0697687595090869
2018,0.00489225241597018,-0.045433192635464
2019,0.00553811015686895,-0.0587687975775127
2020,0.00563113168284774,-0.0606887871004807
2021,0.00654308045593547,-0.0795022018993385
2022,0.00525123871880788,-0.0528465684805465
2023,0.00418233963518366,-0.0307650457408648
2024,0.00453374088382755,-0.0380269647138814
2025,0.00633656980888809,-0.0752434098287965
2026,0.00896299384488987,-0.129341692660782
2027,0.00675516383684602,-0.0838750030728002
2028,0.00484380269231383,-0.0444324603390003
2029,0.00517762552149349,-0.0513266095571807
2030,0.00485575778517309,-0.0446793980909118
2031,0.0047889927935171,-0.0433002997460413
2032,0.00434254715388136,-0.0340761473474989
2033,0.00642800327594126,-0.0771291166212937
2034,0.0070165303915453,-0.0892626645265696
2035,0.00492855390519472,-0.0461829705607501
2036,0.00464105716984364,-0.0402442119462963
2037,0.0049526028217582,-0.0466796665106839
2038,0.00428247905994255,-0.0328347474082949
2039,0.00390299646658426,-0.024990429643988
2040,0.00454040570812458,-0.0381646726748904
2041,0.00508845623457905,-0.0494852999823157
2042,0.00533789824255956,-0.0546357634372382
2043,0.00644443461495025,-0.0774679752201608
2044,0.00464565765848677,-0.0403392566995426
2045,0.00397498789978473,-0.0264787996388038
2046,0.00414889370371294,-0.0300737323642872
2047,0.0162641767207261,-0.278984879945518
2048,0.0272290757459671,-0.501676124069167
2049,0.013838822128894,-0.229396566840739
2050,0.00679099154379403,-0.0846136183260698
2051,0.0318541318938467,-0.594878806126968
2052,0.289331260532903,-5.15875527697754
2053,0.227047716007607,-4.16001166618434
2054,0.0892437670349366,-1.71621994539595
2055,0.0264546887489884,-0.486028746918125
2056,0.0136252106718297,-0.22502334434581
2057,0.00720971298201152,-0.0932439155898764
2058,0.00659604920802562,-0.0805944150083439
2059,0.00460430472019232,-0.0394849013587102
2060,0.00386322714088105,-0.0241681821044612
2061,0.00372691618956412,-0.0213496477059055
2062,0.084611450928192,-1.62807708009146
2063,0.117807427315289,-2.25079513230352
2064,0.0626394935514468,-1.20439205287862
2065,0.047298754095368,-0.903009203493269
2066,0.0220350821711086,-0.396493236478285
2067,0.0113555265162077,-0.178498836246752
2068,0.00727046788077652,-0.0944958389390371
2069,0.0371177251810423,-0.700425964737985
2070,0.0410447345654619,-0.778810470580608
2071,0.0178463518840271,-0.311268956611058
2072,0.0086623070477205,-0.123155437282634
2073,0.00515244541408891,-0.0508066671973722
2074,0.00412555110152727,-0.0295912368668851
2075,0.00434039067712098,-0.0340315817149267
2076,0.00619237218678327,-0.0722691545368856
2077,0.00657725612624412,-0.0802069091916971
2078,0.00513272741668791,-0.0503995024426806
2079,0.00426596176858791,-0.0324933789991087
2080,0.00409898079203022,-0.0290420104120932
2081,0.00453537623714083,-0.0380607543123149
2082,0.00422138759546669,-0.0315721214490062
2083,0.00454824059227463,-0.0383265551268417
2084,0.00443829822863115,-0.0360548370347432
2085,0.00406735636822051,-0.0283882929394122
2086,0.00386962894726232,-0.0243005443528527
2087,0.00500232146596824,-0.0477064960696023
2088,0.00692794370730816,-0.087436746771531
2089,0.00608650292424567,-0.0700851962794668
2090,0.00560781130888003,-0.0602074650322746
2091,0.0055879263225083,-0.0597970389583579
2092,0.00453909387084692,-0.038137567691306
2093,0.0039919132243912,-0.0268287027347584
2094,0.00409948545797179,-0.0290524423379383
2095,0.00507789159763014,-0.0492671336392788
2096,0.00631996711968702,-0.0749009805626665
2097,0.00665636657526914,-0.0818380857595063
2098,0.00500352114324852,-0.0477312721420422
2099,0.004218445118854,-0.0315113049938786
2100,0.00482518073748122,-0.0440478097117714
