Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361553286920687,-0.0190462626922069
2016,0.00374442337640977,-0.021711669532339
2017,0.00443958950659664,-0.0360815199145846
2018,0.00483348426002169,-0.0442193261642838
2019,0.00407843166660722,-0.0286172359393941
2020,0.00381114832733876,-0.0230913812753742
2021,0.00381944526831529,-0.0232629356540715
2022,0.0235178974474973,-0.426577276422241
2023,0.145621374137112,-2.75686974404695
2024,0.10708477973167,-2.05190640906717
2025,0.184253038202854,-3.43682427498809
2026,0.133583742525688,-2.53957169911299
2027,0.058022921637153,-1.11418110433227
2028,0.0242934862341113,-0.442295019712309
2029,0.0117638622532161,-0.186876787924024
2030,0.00670904589374742,-0.0829242078690861
2031,0.00616310849563194,-0.0716655021597669
2032,0.00723767782690857,-0.0938201722701064
2033,0.0113185737927891,-0.177740496878847
2034,0.00755542862763315,-0.100366762263054
2035,0.397628378117903,-6.75389410267467
2036,0.444365862276962,-7.39070267508367
2037,0.237508170076197,-4.33212568962093
2038,0.0808954699219,-1.55707433604699
2039,0.0218765568421699,-0.393274361260102
2040,0.00802824723516575,-0.110104349928474
2041,0.00530523599531539,-0.053961428433511
2042,0.0042071720358347,-0.0312783060916293
2043,0.00395993253128169,-0.0261675498158937
2044,0.00645544346264271,-0.0776950042845885
2045,0.00948904842722215,-0.140160135929637
2046,0.0428935180331023,-0.815606412093446
2047,0.10732745701975,-2.05643132877786
2048,0.0525366961904569,-1.00643359299781
2049,0.0180217121561359,-0.314844016563876
2050,0.00722172585979879,-0.0934914605454438
2051,0.00455265362345346,-0.0384177355347706
2052,0.00453927676712201,-0.0381413466686347
2053,0.00833222752837864,-0.11636232124724
2054,0.00673857738126978,-0.0835330517955113
2055,0.00843860599493123,-0.118551860597595
2056,0.012261978200213,-0.197092157288259
2057,0.00784702291182157,-0.106372621891831
2058,0.00504463549521278,-0.0485803593324272
2059,0.00525490998042761,-0.0529223694433533
2060,0.00748002029126924,-0.0988133196203647
2061,0.00627058519282422,-0.0738824482830146
2062,0.0051576641859576,-0.0509144303454526
2063,0.00525696715395825,-0.0529648440212518
2064,0.00458222939837382,-0.0390288088047941
2065,0.00437598976490614,-0.0347672582440286
2066,0.00431925735619089,-0.0335948365570892
2067,0.00402780213824031,-0.0275706270849263
2068,0.00409340724390206,-0.0289267995118169
2069,0.00399329014493656,-0.0268571680294579
2070,0.0050502500728752,-0.0486963080063362
2071,0.00450809818317952,-0.0374971291313606
2072,0.00679755400367444,-0.0847489055282076
2073,0.00719396928235921,-0.0929194864574258
2074,0.00541821287133979,-0.0562938216178761
2075,0.00454405829543134,-0.0382401416945132
2076,0.00441186565202939,-0.0355086285025112
2077,0.00454672387778973,-0.0382952172436801
2078,0.00422601398392322,-0.0316677414039706
2079,0.0047562672588068,-0.0426242871416245
2080,0.00516366946571031,-0.0510384335085993
2081,0.00774083037388101,-0.104185616215361
2082,0.00546865516955414,-0.0573351113384326
2083,0.00526128170827646,-0.0530539265837658
2084,0.0058610902506039,-0.0654344278751814
2085,0.00457682363184373,-0.0389171201163704
2086,0.00390986452779418,-0.0251324263876108
2087,0.00379033819726457,-0.0226610876402683
2088,0.00403851857071999,-0.0277921605914644
2089,0.00726578283348849,-0.0943993009515055
2090,0.00680214026485761,-0.0848434522372754
2091,0.00567166067810758,-0.0615252606959631
2092,0.00430916360250236,-0.0333862339009531
2093,0.00400788742345066,-0.0271589374506274
2094,0.00419896497082221,-0.0311086758528802
2095,0.00634612354484633,-0.0754404523662139
2096,0.00682791082570084,-0.0853747095379541
2097,0.00548006352317099,-0.0575706088157552
2098,0.00465195290523941,-0.0404693139523746
2099,0.00411834214665585,-0.029442224285827
2100,0.00404276477122329,-0.0278799387444345
