Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361458078242232,-0.0190265726200882
2016,0.00393639097468459,-0.0256808498903727
2017,0.00486728441750696,-0.0449174830050674
2018,0.00557214749242705,-0.0594713581335674
2019,0.00481807629549256,-0.0439010601764297
2020,0.00416366960251614,-0.0303791468466945
2021,0.00421533582617794,-0.0314470405134438
2022,0.00447572023140672,-0.0368281087792078
2023,0.00529010598314207,-0.0536490512554623
2024,0.00476059514098329,-0.0427136896363229
2025,0.00415537957827604,-0.0302077944785329
2026,0.00434023918760641,-0.0340284510371648
2027,0.00427560890205985,-0.0326927602322846
2028,0.00432550617069501,-0.0337239766859369
2029,0.00449042975100815,-0.0371320518757345
2030,0.00440795983577418,-0.0354279166385838
2031,0.00488312207381926,-0.0452446085126168
2032,0.00505636874937695,-0.0488226662663939
2033,0.00684318274250964,-0.085689531976458
2034,0.010778613342271,-0.166656296146187
2035,0.00910990395726489,-0.132363508411261
2036,0.00771307749271174,-0.103614015094432
2037,0.00627137195087559,-0.0738986760406817
2038,0.00699349174815099,-0.0887878156290887
2039,0.00477023460088298,-0.0429128137596224
2040,0.00899649001340155,-0.130030719357898
2041,0.0380786123320717,-0.719634068566537
2042,0.0243598710646086,-0.443639779387374
2043,0.0188135198956869,-0.330978752196255
2044,0.0629608849687176,-1.21065676718067
2045,0.142629909436516,-2.70311313786151
2046,0.0711758141464218,-1.37010451887031
2047,0.0237153632026932,-0.43058018791878
2048,0.00918500029420327,-0.133908004577532
2049,0.00751855366353991,-0.0996071375215977
2050,0.00955783504686565,-0.141574329174953
2051,0.00681862166967819,-0.0851832161778794
2052,0.00556195594045834,-0.0592609980413061
2053,0.00445064710705828,-0.0363100120058194
2054,0.00448595723307305,-0.0370396366215813
2055,0.0053555725639929,-0.0550006530162685
2056,0.00441168872175132,-0.0355049723279818
2057,0.00403206362312042,-0.0276587221424252
2058,0.00383223420746051,-0.0235273674952039
2059,0.00468066868177754,-0.0410625599011383
2060,0.00722990758351916,-0.0936600566154512
2061,0.00551923279846328,-0.0583791419803458
2062,0.00703920985014085,-0.089730099589986
2063,0.00701105439925456,-0.089149799978791
2064,0.00575413462566716,-0.0632273269902922
2065,0.00651653215210979,-0.078954755391903
2066,0.00560889008267773,-0.0602297306876418
2067,0.00478184068626953,-0.0431525602860811
2068,0.00541620563478909,-0.0562523847747078
2069,0.00472798293946445,-0.0420399990671302
2070,0.00783039660918774,-0.10603022316431
2071,0.00547471434468977,-0.057460188481325
2072,0.00424608797624896,-0.0320826331828357
2073,0.00461531863261173,-0.039712453209426
2074,0.00771754419386775,-0.103706012790057
2075,0.00552025490724688,-0.0584002399515511
2076,0.0045611642928601,-0.0385935786825685
2077,0.00509620190488501,-0.0496452514413638
2078,0.00572503837981849,-0.0626268656435334
2079,0.00478466242063428,-0.0432108483401336
2080,0.00419573451464412,-0.0310419057973601
2081,0.00575937482771807,-0.0633354675654392
2082,0.00685645836939976,-0.0859631980542796
2083,0.00500853088849122,-0.0478347344878936
2084,0.00399977696628829,-0.0269912705788377
2085,0.00407313245288699,-0.0285076935739913
2086,0.00663657802712351,-0.0814300782328686
2087,0.00540312224822361,-0.055982292877643
2088,0.00572007450922767,-0.062524424139706
2089,0.00515147905606951,-0.0507867126741595
2090,0.00415242742552417,-0.0301467740045199
2091,0.0038460691548887,-0.0238134234282853
2092,0.00396381462871645,-0.0262478074920292
2093,0.00392881759399932,-0.0255242748081398
2094,0.004249492819262,-0.0321530040770731
2095,0.00492597529511303,-0.0461297123512662
2096,0.00455944173485085,-0.0385579881808007
2097,0.00444022397852151,-0.0360946305865579
2098,0.00392547883120632,-0.0254552475225922
2099,0.00380901042318259,-0.023047175979247
2100,0.00632366088367998,-0.074977164670072
