Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00383023080060357,-0.0234859440666603
2016,0.00498794152030788,-0.0474095150759751
2017,0.00497502089555226,-0.0471426689801826
2018,0.00499341280777687,-0.0475225110263796
2019,0.00471892201413556,-0.0418528179860993
2020,0.00460944999384799,-0.0395912050892786
2021,0.00446160004719751,-0.0365363389258396
2022,0.00463353612500939,-0.0400888284124255
2023,0.00501075994911381,-0.0478807693649516
2024,0.00496410246948788,-0.0469171710533562
2025,0.0794367074939103,-1.52912897746267
2026,0.115156819227013,-2.20182865385576
2027,0.04889218508244,-0.934529222922199
2028,0.0165747232721233,-0.285325571176227
2029,0.00991574029695336,-0.148930981085378
2030,0.0116250626089665,-0.184029376114439
2031,0.0100831464389567,-0.152371068309979
2032,0.00705395754031181,-0.090034051223519
2033,0.00482255731077995,-0.0439936202641757
2034,0.00466190437203916,-0.040674905563126
2035,0.00506061165040855,-0.0489102869821239
2036,0.00827848811826091,-0.115256138977781
2037,0.00868568861337882,-0.123636550500205
2038,0.0103673044569541,-0.158209012333172
2039,0.00696475177924387,-0.0881954415194061
2040,0.00463468331607671,-0.0401125292643791
2041,0.00390301633066063,-0.0249908403339525
2042,0.0040489867714586,-0.0280085602801786
2043,0.00458694114409717,-0.0391261578181032
2044,0.00461302212851875,-0.0396650067200313
2045,0.00514828943048607,-0.0507208493101418
2046,0.00537686417461639,-0.0554402136241928
2047,0.00506406448378751,-0.0489815916308959
2048,0.0499985050528434,-0.956384066513254
2049,0.0557667315366825,-1.06994188635367
2050,0.0231718682742123,-0.419560866846352
2051,0.0106879140865109,-0.16479385269414
2052,0.00656167052793653,-0.0798855348749977
2053,0.00564508187606316,-0.0609767074714553
2054,0.00516006144480795,-0.0509639314892532
2055,0.00494816852031178,-0.0465880832594016
2056,0.00420644955788313,-0.0312633733905236
2057,0.00402861705129494,-0.0275874733106292
2058,0.00467865874363237,-0.0410210366730102
2059,0.00519875437939873,-0.0517628878341326
2060,0.00526298287804268,-0.0530890505143159
2061,0.00548681219058659,-0.0577099172362907
2062,0.0057602039112812,-0.0633525770777093
2063,0.00660355530215339,-0.0807491856266617
2064,0.0123897055664364,-0.19971077246896
2065,0.00832916186518031,-0.116299218649994
2066,0.00506761846462115,-0.049054984824094
2067,0.00501541935278675,-0.0479769957009681
2068,0.00442503910159398,-0.0357808493443237
2069,0.00465971908198835,-0.0406297588962117
2070,0.00503739347450862,-0.048430800782265
2071,0.0499435455563235,-0.95529893750327
2072,0.0540892020995982,-1.03698425004267
2073,0.0371867000446962,-0.701805385056993
2074,0.0203699973575285,-0.362658014263953
2075,0.134969834612297,-2.56472628775479
2076,0.14389546415509,-2.72587477686174
2077,0.0568497111500162,-1.09118933174755
2078,0.0176692570814905,-0.307657898572591
2079,0.00705845453230757,-0.0901267338670279
2080,0.00472089991195681,-0.0418936776499928
2081,0.0049649972455665,-0.0469356509295532
2082,0.0376325037508908,-0.710718667398763
2083,0.185891553304596,-3.46508708827119
2084,0.110562433455483,-2.11664538606698
2085,0.0398515714783626,-0.755027056658789
2086,0.0141752200326499,-0.236281676791065
2087,0.00943816220811882,-0.139113896794231
2088,0.00755637985928857,-0.10038635727696
2089,0.0059705991817984,-0.067693973374184
2090,0.0184500359091399,-0.323573593404256
2091,0.168941514526462,-3.17046477002928
2092,0.115574156211248,-2.20954701420858
2093,0.0400504806486192,-0.758993900143886
2094,0.0130029036820071,-0.21227765780296
2095,0.00717089778145431,-0.0924440446961534
2096,0.00575524687654949,-0.0632502802461415
2097,0.00577707013147897,-0.0637006363820551
2098,0.00581459102648578,-0.0644749142779176
2099,0.00509827926295371,-0.0496881495778635
2100,0.00668850276013727,-0.0825006641759959
