Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00364083449107401,-0.00054495959974753
2016,0.00414955860233371,-0.0110725934111113
2017,0.00401914065368108,-0.00837420998393025
2018,0.00412708081557847,-0.0106075468860824
2019,0.00751653620022808,-0.0806146096110989
2020,0.00525820450955719,-0.033996578466184
2021,0.00427381325929805,-0.0136431292851428
2022,0.00460139880766921,-0.020418571015451
2023,0.00625453496224467,-0.0545764931101356
2024,0.0404348617514511,-0.748320083856845
2025,0.0561342812309157,-1.05910392993598
2026,0.0252426427952186,-0.442895630840957
2027,0.0104191921267887,-0.1403788113978
2028,0.00581627024426413,-0.0455263493648115
2029,0.00806888178817817,-0.0920004913974658
2030,0.00635613822417303,-0.056674028922284
2031,0.00515119159580074,-0.0317849308890307
2032,0.0046080690556526,-0.0205565084917347
2033,0.00588687211620348,-0.046984542392284
2034,0.011869198300685,-0.170168786011191
2035,0.0108986856491939,-0.150234653485786
2036,0.00683749619277447,-0.0666084671745698
2037,0.00532925270801302,-0.0354648086203944
2038,0.00546855805567235,-0.0383432883809821
2039,0.00451617171271854,-0.0186560352586279
2040,0.00515856811056407,-0.0319373897203122
2041,0.00521662179025252,-0.0331372119794834
2042,0.00407181965084937,-0.0094641953704076
2043,0.00380643773405586,-0.00397257266264205
2044,0.00658682892926325,-0.0614357030878569
2045,0.0053484488510846,-0.035861484187105
2046,0.00517124952447212,-0.0321994883150549
2047,0.00721772738532387,-0.07445243488833
2048,0.00730054238657227,-0.0761604689092883
2049,0.00560212304032214,-0.0411027779528145
2050,0.00489275405077878,-0.0264427978524429
2051,0.00476038285862706,-0.0237060333091806
2052,0.00524703084495604,-0.0337656621852168
2053,0.0061653013558174,-0.0527341453159522
2054,0.00623906184750692,-0.0542570416319561
2055,0.00511793184553513,-0.0310974997855665
2056,0.00453458935314641,-0.0190369333077019
2057,0.00467795929016763,-0.0220017491423041
2058,0.00409385171092123,-0.00992004547649821
2059,0.00430525403768449,-0.0142935142227814
2060,0.00519831470358369,-0.0327588584679851
2061,0.00456222913750123,-0.0196085427674995
2062,0.00400140259447965,-0.00800717744548001
2063,0.00497988769262571,-0.0282440817040469
2064,0.00589366689165761,-0.047124874518006
2065,0.00440716311570084,-0.0164014680872211
2066,0.00462028980406157,-0.0208092252236853
2067,0.0151589948741672,-0.237596781385988
2068,0.0555981347134265,-1.04857070848497
2069,0.0279348706871296,-0.497359025401696
2070,0.0375581758084702,-0.69084273419828
2071,0.0724845267037382,-1.37762634627436
2072,0.0346328592737108,-0.632223918108475
2073,0.0132291891985031,-0.198070192466071
2074,0.00746630500845579,-0.0795788472957588
2075,0.00540918883289482,-0.0371165854668789
2076,0.0103269014221433,-0.138481261909316
2077,0.0420882636554458,-0.781280973110697
2078,0.0241265597252895,-0.420274398369623
2079,0.0121771477139513,-0.176489962136802
2080,0.00649791953806413,-0.0596006593258899
2081,0.00443289448543043,-0.016933678561103
2082,0.00406057981325826,-0.00923163580132721
2083,0.00748810520212079,-0.0800283715704648
2084,0.00755228636817653,-0.0813517429254008
2085,0.00740923180033675,-0.0784019401231937
2086,0.00736119003220647,-0.0774112182929012
2087,0.00571308280867931,-0.0433949572308953
2088,0.00447393174757904,-0.0177824375602805
2089,0.00652944052939574,-0.0602512549208263
2090,0.0515595950426394,-0.969047160285857
2091,0.0358813388570728,-0.657262493502806
2092,0.0314878909059234,-0.569012049557012
2093,0.110866793895732,-2.10521037162488
2094,0.0661293363119627,-1.25443795465787
2095,0.0242358200936213,-0.422490047614993
2096,0.00910384052221657,-0.113317887264607
2097,0.00514808787723591,-0.0317207824666698
2098,0.00420529000222872,-0.0122255841686128
2099,0.00452752315557134,-0.018890797020317
2100,0.00576586062003121,-0.0444851388660609
