Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00493920577795041,-0.0464029712199558
2016,0.00719249932877918,-0.0928891949833873
2017,0.0051695219338313,-0.0511592805442706
2018,0.004873657430948,-0.04504911770412
2019,0.00657685088296319,-0.0801985531573998
2020,0.00620145762231944,-0.0724565656043833
2021,0.00496285144975058,-0.0468913336229387
2022,0.00712614305164256,-0.0915217384586636
2023,0.0101178368183046,-0.153083860988725
2024,0.00679651631009977,-0.0847275132035088
2025,0.0282521328184831,-0.52232959552198
2026,0.0239693325122557,-0.435727344836079
2027,0.0112343041483903,-0.176011020498101
2028,0.00708435907333021,-0.0906606162595026
2029,0.00692118754975076,-0.0872974845760927
2030,0.00720408986591559,-0.0931280410822658
2031,0.00506387433222537,-0.0489776648071121
2032,0.00712246813459693,-0.0914460038714561
2033,0.0134971251603155,-0.222400628525266
2034,0.0125113144063258,-0.202203637279046
2035,0.0103592400200052,-0.158043353686964
2036,0.00857160819541695,-0.121289056458747
2037,0.00901780588536312,-0.130469181516221
2038,0.00593710232098423,-0.0670028443156711
2039,0.00449883005364802,-0.037305625490871
2040,0.0039220267425308,-0.0253838770375926
2041,0.00381584473461979,-0.0231884882315337
2042,0.0042713930439999,-0.0326056296148138
2043,0.00818039060692815,-0.113236727785607
2044,0.00807927225704301,-0.111154923001484
2045,0.00807293592245219,-0.111024464776926
2046,0.00886675896451725,-0.127361982562334
2047,0.0283212385204429,-0.523723939420082
2048,0.0175431129867607,-0.305085362787098
2049,0.00918932272408626,-0.133996899876027
2050,0.00696467337051749,-0.0881938253739978
2051,0.00814775205280743,-0.11256479463297
2052,0.00629786628730437,-0.0744451436691945
2053,0.0047822927756626,-0.0431618990255931
2054,0.0087077080124059,-0.124089624669298
2055,0.090067592800386,-1.73185283225891
2056,0.0610262616119226,-1.17291573298205
2057,0.0229236369106561,-0.414526000906845
2058,0.0121623033513136,-0.195048431194686
2059,0.00604625461395815,-0.069254860357545
2060,0.00460944241182887,-0.0395910484416641
2061,0.00448809482941644,-0.0370838056428905
2062,0.0542242546706197,-1.039639611563
2063,0.187508560519385,-3.49293354676603
2064,0.102475688106793,-1.96575725491553
2065,0.0355127918938223,-0.668302211293358
2066,0.0137688566274098,-0.227964280701127
2067,0.00904925689435297,-0.131116103841677
2068,0.00637143413951157,-0.0759624656268134
2069,0.00464818880509886,-0.0403915492636586
2070,0.0217873458000093,-0.391462696293944
2071,0.0203239563640209,-0.361721641278021
2072,0.0105386338891565,-0.161728124247178
2073,0.00710844671233938,-0.0911570406079273
2074,0.00696369330844501,-0.0881736245146217
2075,0.00501636028027294,-0.0479964277479171
2076,0.00408782612456966,-0.0288114314636139
2077,0.00380806364961375,-0.0230275995775617
2078,0.00468209295313456,-0.0410919838130481
2079,0.00499609753039584,-0.0475779571254034
2080,0.00455163557452194,-0.0383967010223148
2081,0.00609568122331374,-0.0702745429383443
2082,0.00861482104980513,-0.122178302084688
2083,0.00539651233870782,-0.0558458373375761
2084,0.00446686767574628,-0.0366451860902525
2085,0.00710537069874708,-0.0910936474293621
2086,0.0113786325032725,-0.178973000309156
2087,0.00931961924713363,-0.136676404004127
2088,0.00641385564446275,-0.0768373497801077
2089,0.00461410944110176,-0.0396874709500263
2090,0.00429149349054786,-0.033021049295569
2091,0.00419063690852248,-0.0309365433215033
2092,0.00464468722756202,-0.0403192079161332
2093,0.00411755797679109,-0.0294260150509752
2094,0.00421804528419407,-0.0315030410140761
2095,0.00405043291347724,-0.028038454893992
2096,0.00410520482697378,-0.0291706667765554
2097,0.00590283534068425,-0.06629580169457
2098,0.025131515542917,-0.459264458778156
2099,0.0400879153938522,-0.759740372654834
2100,0.0181971810269383,-0.318420663061182
