Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00362156591235348,-0.0191710314020494
2016,0.00365285841009128,-0.0198181760703251
2017,0.0266100426899768,-0.489168823097396
2018,0.11363494390843,-2.17365531072507
2019,0.0638090324023369,-1.22717959573871
2020,0.0233664351505931,-0.423506384694131
2021,0.00872056517803373,-0.124354170856277
2022,0.00614343212891458,-0.0712596074921655
2023,0.0083960397851743,-0.117675767713147
2024,0.0056666140449742,-0.0614211056227044
2025,0.00432863323981702,-0.0337886014585128
2026,0.00386580606974817,-0.0242215035352324
2027,0.00404492817408192,-0.0279246608196941
2028,0.00424846830351221,-0.032131829531466
2029,0.00779240977163585,-0.105247908521114
2030,0.00699987350072538,-0.0889193508657936
2031,0.00711836851596815,-0.0913615164863985
2032,0.00551673053892877,-0.0583274912231245
2033,0.00630166076955298,-0.0745234068224803
2034,0.00765479137505346,-0.102413496731144
2035,0.0111541949461149,-0.174366794255498
2036,0.0488588951300467,-0.933871220388623
2037,0.0527397774046386,-1.01043258030197
2038,0.0244050964981433,-0.444555861344929
2039,0.0138529833805995,-0.229686454155929
2040,0.0874266947403228,-1.68169368575653
2041,0.0620611272952171,-1.1931131897548
2042,0.0226982451214058,-0.40995330632185
2043,0.00859821391417456,-0.121836560571103
2044,0.00486154631760469,-0.0447989617380527
2045,0.00500278328902231,-0.0477160337726601
2046,0.0056713756602797,-0.0615193783618831
2047,0.00491005991956255,-0.0458009956332499
2048,0.00511084138067386,-0.0499475595969142
2049,0.00433525865281239,-0.033925523190495
2050,0.00398759636239239,-0.0267394593145655
2051,0.00437319842697307,-0.0347095745154742
2052,0.00501798701283322,-0.048030023007237
2053,0.0043440549176162,-0.0341073066545389
2054,0.00407451000799212,-0.0285361696741345
2055,0.00388833091834657,-0.0246872170704354
2056,0.00546058536904472,-0.0571685284786525
2057,0.00542645073274809,-0.0564638809078648
2058,0.00547887781197906,-0.0575461328416865
2059,0.00469235730628644,-0.0413040330523813
2060,0.00588180333045856,-0.065861828853232
2061,0.00453344829087392,-0.0380209191652795
2062,0.00404452431183125,-0.0279163121471349
2063,0.00469696792965534,-0.0413992822991984
2064,0.00435674882670463,-0.0343696359526254
2065,0.0040472101337298,-0.0279718336076321
2066,0.00381002159939168,-0.0230680840114495
2067,0.00534845188523038,-0.054853646084472
2068,0.00644117675601135,-0.0774007898104193
2069,0.00481029060225258,-0.0437402375004933
2070,0.00507108854863741,-0.0491266452139781
2071,0.00553059434433793,-0.058613661370398
2072,0.00529813319354326,-0.0538147831933624
2073,0.00544715649097864,-0.0568913165505655
2074,0.00526985093917647,-0.0532308542739821
2075,0.00425503794664213,-0.0322676096035885
2076,0.0039556828558598,-0.026079692551572
2077,0.00401236599192693,-0.0272515219776013
2078,0.00417168943622284,-0.0305449131040079
2079,0.0316721080923485,-0.591218862449353
2080,0.0477020967297455,-0.910992563790862
2081,0.142364536843475,-2.69833662357829
2082,0.199999172305585,-3.70652362152258
2083,0.0887646373141191,-1.70712207280179
2084,0.0267572924684087,-0.492144644410229
2085,0.00932599506367291,-0.136807511564853
2086,0.00602490517682209,-0.0688144008593521
2087,0.00579074864921097,-0.063982908438288
2088,0.0052284925639296,-0.0523769197894666
2089,0.00443697671027008,-0.0360275292337545
2090,0.00434110473411733,-0.0340463383889927
2091,0.00708337407372535,-0.0906403160583543
2092,0.00733710291445011,-0.095868841657122
2093,0.00559995406259307,-0.0600452924619029
2094,0.00461050250029927,-0.0396129502913779
2095,0.00605458816950435,-0.0694267871017458
2096,0.00621748894432156,-0.072787249744633
2097,0.00540465824696571,-0.0560140020385191
2098,0.0087128531323374,-0.124195489923535
2099,0.0103166443763504,-0.157168337185872
2100,0.00723788190085331,-0.0938243774540814
