Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361425761340735,-0.0190198891691982
2016,0.00422342684088465,-0.0316142694028803
2017,0.0258655527530627,-0.47411646019842
2018,0.0331290137355349,-0.620494128337967
2019,0.014721405031611,-0.247455600969502
2020,0.00676677066424555,-0.0841142894886057
2021,0.00468543556376768,-0.0411610383832397
2022,0.004236584607456,-0.0318862174086111
2023,0.00444159103987938,-0.0361228793937832
2024,0.00398406751705551,-0.0266665064467883
2025,0.0037812565505613,-0.022473302500804
2026,0.00429477018206914,-0.0330887684993195
2027,0.0042727940381521,-0.0326345844931866
2028,0.00403225713271355,-0.0276627224383868
2029,0.00375962656550378,-0.0220260430702201
2030,0.00365503361786745,-0.0198631597137177
2031,0.00399235363797299,-0.0268378074781712
2032,0.0047896274697158,-0.0433134100575249
2033,0.00705288797054703,-0.0900120074152999
2034,0.00553275963361005,-0.0586583558944109
2035,0.00442397159288713,-0.0357587900986862
2036,0.00498116760008667,-0.0472696156018342
2037,0.00541914265813556,-0.0563130158543749
2038,0.187096433144718,-3.48584058214088
2039,0.292488642425342,-5.20774753731359
2040,0.16648640980532,-3.12737505208552
2041,0.0557068528995719,-1.06876643003542
2042,0.0170816820054301,-0.295672345750069
2043,0.00983465009853148,-0.147264423251014
2044,0.00689236500028015,-0.0867033653761449
2045,0.0111518736634978,-0.174319148404634
2046,0.0105101557659098,-0.161143224481042
2047,0.010818660978564,-0.167478591561115
2048,0.00797228508563349,-0.108952062867322
2049,0.00566762681599799,-0.0614420077667961
2050,0.00572652405643234,-0.0626575260833955
2051,0.00621495965440598,-0.0727350774774582
2052,0.00522407371193555,-0.0522856807974625
2053,0.00434119379108292,-0.034048178836034
2054,0.00433310226301578,-0.033880959030309
2055,0.00400582681521306,-0.0271163387801507
2056,0.00428320167423119,-0.0328496817918159
2057,0.00393243207345442,-0.0255990021408432
2058,0.00405216392009284,-0.0280742381652129
2059,0.0575265997919553,-1.1044578218191
2060,0.243276968034901,-4.42627681900476
2061,0.159439540436181,-3.00310571897679
2062,0.0533764583758767,-1.0229645633491
2063,0.0173642837459775,-0.301437829553608
2064,0.00744644213661784,-0.0981215581740371
2065,0.00567681699665436,-0.0616316789716751
2066,0.00571241482312985,-0.0623663469495352
2067,0.00515212298074898,-0.0508000092079255
2068,0.00419810791756154,-0.0310909615045846
2069,0.0038313485623359,-0.0235090554699137
2070,0.00442049377800697,-0.0356869235681503
2071,0.00534896354267147,-0.0548642093245234
2072,0.00454876709296044,-0.0383374335092169
2073,0.00426918888130305,-0.032560075264898
2074,0.00545728674847824,-0.0571004354979044
2075,0.00580630781477307,-0.0643039851469086
2076,0.00459933850975451,-0.0393822966381984
2077,0.00427991558217999,-0.0327817675218479
2078,0.00475166729741471,-0.0425292637923321
2079,0.100170706647128,-1.92252536751849
2080,0.103421490885258,-1.98346777710549
2081,0.0407179029976059,-0.772298532877712
2082,0.0142885281969828,-0.238600251790475
2083,0.00731764732087596,-0.0954679721557929
2084,0.00577402693738689,-0.0636378360221937
2085,0.00596133999380003,-0.0675029340894107
2086,0.00515663458933998,-0.0508931701058487
2087,0.00429676569530974,-0.0331300095531745
2088,0.00402788212960902,-0.0275722807007804
2089,0.00426150507517244,-0.0324012700531872
2090,0.00491711585000215,-0.0459467297105652
2091,0.00426873832465044,-0.0325507634102508
2092,0.00439235987897634,-0.0351055476923728
2093,0.00448356214939051,-0.0369901470431161
2094,0.00523262534332688,-0.0524622516844069
2095,0.00542451071650425,-0.0564238320736145
2096,0.00540061301713297,-0.0559304922015854
2097,0.0777433974257807,-1.49663924871614
2098,0.0762213798848335,-1.46738914286704
2099,0.0324689738971019,-0.607236479719807
2100,0.0716111526477939,-1.37851773516938
