Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00362293509556873,-0.0191993472265667
2016,0.00368372966749601,-0.0204565894322276
2017,0.00386956436031997,-0.0242992089725997
2018,0.0272958837354971,-0.503025488404531
2019,0.0671650755392495,-1.29242168214933
2020,0.0305530625863919,-0.568703625849527
2021,0.0122848050507397,-0.197560168759315
2022,0.00612769511252259,-0.070934970112058
2023,0.00550916146453396,-0.0581712522769818
2024,0.00557814946302146,-0.0595952416077562
2025,0.00615737048014801,-0.0715471361174163
2026,0.0064426977222403,-0.0774321560635179
2027,0.00483365717245009,-0.044222897805172
2028,0.00441118242582421,-0.0354945099756668
2029,0.00586169712468693,-0.065446950454441
2030,0.00891283291595503,-0.128309823451742
2031,0.0458416107773303,-0.874141123279678
2032,0.0284335416863759,-0.525989671871578
2033,0.0109739605604023,-0.170667035961482
2034,0.00619490224142526,-0.0723213437570451
2035,0.00470917684310066,-0.0416514998276078
2036,0.004050227152628,-0.0280342014131913
2037,0.00443275209522395,-0.0359402317203413
2038,0.00662139485147112,-0.0811170204874456
2039,0.00499524456913928,-0.0475603414020329
2040,0.00422897749904566,-0.0317289922284149
2041,0.00481335933251733,-0.0438036258927209
2042,0.00442236302942449,-0.0357255503285586
2043,0.00508022421424719,-0.049315303825735
2044,0.00453487475203373,-0.0380503926549
2045,0.00675228891872178,-0.0838157333161955
2046,0.00633873944089057,-0.0752881579121931
2047,0.00515398730790647,-0.0508385060363635
2048,0.00499535103088555,-0.0475625400967085
2049,0.00512341011419961,-0.0502071029722603
2050,0.00544335542798205,-0.0568128506448881
2051,0.0069957737574452,-0.0888348505531905
2052,0.00571840951823098,-0.0624900629000732
2053,0.00452879817217091,-0.0379248382865193
2054,0.0040136478293683,-0.0272780210636324
2055,0.00410799830670363,-0.0292284102386451
2056,0.00514159177722931,-0.050582547135238
2057,0.00498355066029243,-0.0473188322431102
2058,0.00484467370110625,-0.0444504515121037
2059,0.00909049401522044,-0.131964287904555
2060,0.00604574469729113,-0.0692443403940631
2061,0.00505478504570316,-0.0487899608950847
2062,0.00681043761064339,-0.0850145026099492
2063,0.00614027615641414,-0.0711945036520352
2064,0.0055499027147323,-0.0590122090556122
2065,0.00568732905581643,-0.0618486295801725
2066,0.00460070422297567,-0.039410513097686
2067,0.00456095350881331,-0.0385892235872515
2068,0.00699042477699362,-0.0887246015388616
2069,0.0156029032370356,-0.265476538274753
2070,0.0301402349780663,-0.560391155224266
2071,0.0160467498279471,-0.274544319349419
2072,0.125424635134745,-2.39079268773833
2073,0.210837274984311,-3.8897061944968
2074,0.0990178090138252,-1.90086437740245
2075,0.03011667821999,-0.55991672574297
2076,0.0105238224604764,-0.161423920845239
2077,0.00671792785089226,-0.0831073270394945
2078,0.00846961491813493,-0.119190059247393
2079,0.00552355710718369,-0.0584684025284319
2080,0.00534914554042568,-0.0548679666925299
2081,0.00737715110447855,-0.0966939832942976
2082,0.0059765785426015,-0.0678173410072856
2083,0.00579920917210233,-0.0641574991947119
2084,0.00468832625271553,-0.0412207565743885
2085,0.00440250250120117,-0.0353151428471948
2086,0.00728645981663855,-0.0948253582051539
2087,0.00572227084199116,-0.0625697508536941
2088,0.00684026142832805,-0.0856293110109808
2089,0.00746195402212101,-0.0984411296749917
2090,0.00511176425610641,-0.049966617014197
2091,0.00463813933125255,-0.0401839300256294
2092,0.00416271001946376,-0.0303593126193084
2093,0.00388752251830533,-0.0246705031399736
2094,0.00415434946844719,-0.0301865023114538
2095,0.00598231416320665,-0.0679356790399038
2096,0.0112143783854087,-0.175602060283851
2097,0.0071787807574641,-0.0926064929250802
2098,0.00512033085838309,-0.0501435168794739
2099,0.0146290789020082,-0.245567209532015
2100,0.0311789717768923,-0.581300046747758
