Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.0128647628554088,-0.209447271412035
2016,0.0196323271205027,-0.34765022766266
2017,0.00993174020524342,-0.14925979367445
2018,0.00746611791946713,-0.0985269122727019
2019,0.0319353243075975,-0.596511123178674
2020,0.0223570948420138,-0.40303017037569
2021,0.0100169849080702,-0.151011560750717
2022,0.00543536255122796,-0.0566478515347838
2023,0.00410175516619437,-0.0290993593043333
2024,0.00601113210325696,-0.0685302440655088
2025,0.00735076719579374,-0.0961503803785939
2026,0.0993324012551161,-1.90677750945079
2027,0.0953466601028094,-1.83172311485146
2028,0.0349046472223499,-0.656116336010618
2029,0.0125003454479028,-0.201978796569849
2030,0.00598298972139326,-0.0679496171951534
2031,0.00473819030683308,-0.0422508613777692
2032,0.160368043145743,-3.0195297072288
2033,0.14984305404322,-2.83246022482619
2034,0.0563866977394004,-1.08210808723516
2035,0.0196653579485939,-0.348322471526797
2036,0.0105448395629416,-0.161855577667081
2037,0.00779066002302889,-0.105211872850805
2038,0.00849459443247886,-0.119704151463605
2039,0.00828042852555106,-0.115296081726083
2040,0.00632705997325291,-0.0750472708509859
2041,0.00482925751878487,-0.044132019339818
2042,0.00440981309641176,-0.0354662134411302
2043,0.00522316582842018,-0.0522669350694925
2044,0.00454783554312479,-0.0383181861318847
2045,0.00402186197885842,-0.0274478291949195
2046,0.00642037148626447,-0.0769717266075988
2047,0.00620346701799331,-0.0724980144592796
2048,0.0058386394673006,-0.0649711605146263
2049,0.00545592045304887,-0.057072231179313
2050,0.00587721680978757,-0.0657671897349505
2051,0.00575163256700737,-0.0631756925099203
2052,0.00488974442109098,-0.0453813910227193
2053,0.00696685959149452,-0.0882388872877735
2054,0.0089461231225679,-0.128994647869059
2055,0.00580715107407858,-0.064321386382263
2056,0.00442111029238968,-0.0356996634104425
2057,0.00431890200793866,-0.0335874927848293
2058,0.0048485818519942,-0.0445311763586704
2059,0.00577342389494056,-0.0636253914161189
2060,0.00619829947449729,-0.0723914206701417
2061,0.00796616814402913,-0.10882610824429
2062,0.00639215247961163,-0.0763897570242874
2063,0.0081510723807319,-0.112633151555494
2064,0.00569128374090883,-0.0619302468083473
2065,0.00421321144964521,-0.0314031326779338
2066,0.00476180743836177,-0.0427387323951845
2067,0.0045640996771058,-0.0386542277604564
2068,0.00392132697938296,-0.0253694096980717
2069,0.00394278512132795,-0.0258130440961357
2070,0.00454731202752969,-0.0383073694164031
2071,0.00512802271632303,-0.0503023520311521
2072,0.00889335176515455,-0.127909059349531
2073,0.018304057008905,-0.320598847966952
2074,0.0118231320255568,-0.188092560037176
2075,0.00743416059696199,-0.0978685338332079
2076,0.00506410553729146,-0.048982439427545
2077,0.0049471335019336,-0.0465667065874337
2078,0.00472239135597661,-0.041924488036152
2079,0.00402962341124815,-0.0276082771882631
2080,0.00375689130146009,-0.0219694832742072
2081,0.00367433646085237,-0.0202623412953702
2082,0.00378307877882881,-0.0225109816401241
2083,0.00558709108999149,-0.0597797995824926
2084,0.0545692899606918,-1.04642195957055
2085,0.0534742049657515,-1.02488783246385
2086,0.0228652702644266,-0.41334197126876
2087,0.0101611170002351,-0.153973116013633
2088,0.00606208138162169,-0.0695813757837469
2089,0.00445898439231839,-0.0364822903656081
2090,0.00389270103285436,-0.0247775703573541
2091,0.00389753822132646,-0.0248775800630654
2092,0.00397993161223708,-0.0265810033303632
2093,0.00395014652699372,-0.0259652346129594
2094,0.00430776341940684,-0.033357296837456
2095,0.00452995477255935,-0.0379487360368585
2096,0.00500987568124216,-0.0478625073513591
2097,0.0064968384136101,-0.0785486459203709
2098,0.007266560878183,-0.0944153330235707
2099,0.00543873760965225,-0.0567175239367833
2100,0.00615154767429341,-0.0714270202916051
