Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00363763186835567,-0.0195032860213461
2016,0.00390360431547079,-0.0250029969217152
2017,0.00383986761121715,-0.0236851987566754
2018,0.0047426836907472,-0.042343684366906
2019,0.00498609844248537,-0.0473714507093957
2020,0.00459181817728395,-0.0392269213397853
2021,0.00435064782325989,-0.0342435544859734
2022,0.0046383570470468,-0.0401884279934029
2023,0.00611356790480126,-0.0706435369667189
2024,0.0447316930768962,-0.852123835157487
2025,0.0654188214049514,-1.25850151027458
2026,0.0565135658608009,-1.08459681445456
2027,0.021580034445416,-0.387252069475408
2028,0.0103621377869035,-0.158102879402714
2029,0.00637390011847633,-0.0760133240068325
2030,0.00520974370857046,-0.0519897968617824
2031,0.00914631189964364,-0.133112320104084
2032,0.0685418674859553,-1.31912349404472
2033,0.0483685119388625,-0.92417586605521
2034,0.018753758978669,-0.329761444434378
2035,0.00770652665052911,-0.103479090978379
2036,0.00491212180461897,-0.0458435821736249
2037,0.0121834481437408,-0.195481999555467
2038,0.0118932809055007,-0.189531396902616
2039,0.00645921992959529,-0.0777728835908356
2040,0.00447047389023448,-0.0367197024453978
2041,0.00462769435811212,-0.0399681376747196
2042,0.00815493512149465,-0.112712675063026
2043,0.0117558278538895,-0.186711976638623
2044,0.00885245855739581,-0.127067783359543
2045,0.00634491634357781,-0.0754155543567359
2046,0.00496723307776558,-0.0469818276642133
2047,0.00542901946883902,-0.0565169086360303
2048,0.00480201447754056,-0.043569283011194
2049,0.00504846009945649,-0.0486593426885829
2050,0.00945926741078503,-0.139547833883257
2051,0.00621856035523633,-0.072809349953676
2052,0.00567456498477637,-0.061585201068739
2053,0.00719458701095839,-0.0929322160364727
2054,0.0079221795488032,-0.107920311508522
2055,0.00606121591843075,-0.0695635209080894
2056,0.00539682352193681,-0.0558522614511288
2057,0.00668783046404071,-0.0824868031070131
2058,0.0115990553046503,-0.183495804084726
2059,0.00827413046534357,-0.115166437613198
2060,0.00512445779387739,-0.0502287373292976
2061,0.00445621293477247,-0.0364250222241685
2062,0.00486747703848119,-0.0449214616068012
2063,0.00457115181011663,-0.0387999338052554
2064,0.0065659230970845,-0.0799732231511489
2065,0.0522330320060354,-1.00045245413362
2066,0.0319364249711675,-0.596533250344333
2067,0.0140515615665369,-0.233751008306181
2068,0.00760660262952711,-0.101420900960901
2069,0.00520738891598589,-0.0519411750232225
2070,0.00496489378599867,-0.0469335141723314
2071,0.00555013100966455,-0.0590169212879838
2072,0.00556510357870881,-0.0593259675186565
2073,0.00463625560679315,-0.0401450125881153
2074,0.00769465315362337,-0.103234536799245
2075,0.0061240993487112,-0.0708607927331975
2076,0.0141187046950456,-0.235125130160385
2077,0.0185869086138687,-0.326362379140557
2078,0.00953913832938255,-0.141189950504991
2079,0.00585925337108251,-0.0653965246294366
2080,0.00476206125010031,-0.0427439754499157
2081,0.00465727848266159,-0.0405793375895791
2082,0.00456691645474146,-0.0387124260951855
2083,0.00511300129073594,-0.0499921618047935
2084,0.0053945433121426,-0.0558051884095936
2085,0.00515981259062492,-0.0509587928896121
2086,0.00468741096062132,-0.0412018477484157
2087,0.00442514013892724,-0.0357829372018155
2088,0.00407324501445704,-0.0285100203894904
2089,0.00403495470683878,-0.0277184875253194
2090,0.00423143308141291,-0.0317797448079518
2091,0.00664067454192696,-0.0815145423367741
2092,0.00667955017451806,-0.0823160834217019
2093,0.00651190756753385,-0.0788593914036149
2094,0.00601066891818714,-0.0685206878745356
2095,0.00526255210615982,-0.0530801564036956
2096,0.00488937216353107,-0.0453737021833659
2097,0.00477856457056763,-0.0430848859529787
2098,0.00454937874445544,-0.0383500712421503
2099,0.00448501349389727,-0.0370201361671984
2100,0.0102497485072205,-0.155794060641197
