Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00364920682270287,-0.000718461271677862
2016,0.05644184041258,-1.06514392843775
2017,0.0996541744108524,-1.89554097662986
2018,0.0439205048527895,-0.817743648290338
2019,0.0155408498249641,-0.245409157040436
2020,0.00994705705777847,-0.130669799821752
2021,0.00592361668044616,-0.0477436137448677
2022,0.0393903111633917,-0.727468849262226
2023,0.0527152739573196,-0.991836825388463
2024,0.0216233491100771,-0.369446580036282
2025,0.008817671763962,-0.107425977645193
2026,0.00547354200025059,-0.0384464640076009
2027,0.00503200235409318,-0.029321554613873
2028,0.0233184776821146,-0.403880288996521
2029,0.0993437328693165,-1.88970238515912
2030,0.0566813762600255,-1.06984661707258
2031,0.0204777994248261,-0.346143576139022
2032,0.00895797112438061,-0.110314899948185
2033,0.00611306822331784,-0.0516558449802028
2034,0.00463118973596269,-0.0210348252657401
2035,0.00633536819820815,-0.0562454612127033
2036,0.00855901264798628,-0.102098831725178
2037,0.00696004435113016,-0.0691370954124166
2038,0.00465372890291456,-0.0215009066616428
2039,0.00423282174880283,-0.0127953464692065
2040,0.00392666314471138,-0.00646081113315859
2041,0.0107670624479248,-0.14752984784773
2042,0.0326628010909551,-0.592650457211165
2043,0.0182069102734162,-0.299869702864269
2044,0.00833087721725592,-0.0973991846123865
2045,0.00494999436098617,-0.0276263242481353
2046,0.0104801273952389,-0.141631777600715
2047,0.0102560660993767,-0.137024926886797
2048,0.00635815248150719,-0.0567158090061807
2049,0.00879889644075393,-0.10703934178264
2050,0.00802332073340134,-0.0910617466372319
2051,0.00515856147605745,-0.0319374519919969
2052,0.00445128523746191,-0.0173142517425433
2053,0.0374288627858567,-0.68825531535223
2054,0.187665385717458,-3.47980518041688
2055,0.109075951984834,-2.0718803871282
2056,0.0388238327095859,-0.716151635521134
2057,0.0161181787775844,-0.257214776357249
2058,0.099466882264609,-1.89201871930516
2059,0.0662277117980146,-1.25635101476582
2060,0.0230634532533305,-0.398703622600551
2061,0.00935794826889117,-0.118548656633862
2062,0.00681449426592635,-0.0661340530175886
2063,0.0051967622873706,-0.0327269736693203
2064,0.00557507121333725,-0.0405441087913454
2065,0.00517479575039221,-0.0322729802658326
2066,0.116879263376717,-2.21667572880799
2067,0.375244118575368,-6.42508102323907
2068,0.267775355371441,-4.80550468234284
2069,0.113376323265343,-2.15181621765732
2070,0.0330821812318977,-0.601081312306234
2071,0.0120237257104245,-0.173341160580553
2072,0.00856180603619001,-0.102156369578962
2073,0.00637614055613375,-0.0570871386029846
2074,0.00784831026020543,-0.0874546509708925
2075,0.00775120201071007,-0.0854529055829821
2076,0.00617129783390033,-0.0528581550141607
2077,0.00509374358485434,-0.0305977483444679
2078,0.00541828301686984,-0.0373046960179563
2079,0.0120117521197281,-0.173095381297816
2080,0.0101523813518647,-0.134892749473015
2081,0.00640922616729334,-0.057770110692782
2082,0.00570711142660462,-0.0432718076662745
2083,0.513619901642052,-8.26980868773878
2084,0.834633103620623,-11.6829692512626
2085,0.466167987264622,-7.66575387609539
2086,0.205151890430006,-3.77830870040117
2087,0.0597630899222789,-1.1302480112416
2088,0.0178191136679394,-0.291957067436337
2089,0.00831483563590582,-0.0970686836645113
2090,0.00600181885866154,-0.0493586020307118
2091,0.00458730331669106,-0.0201272796156604
2092,0.00423154631303048,-0.0127689612515334
2093,0.00428506670221037,-0.0138761202797282
2094,0.0047240751494765,-0.0229555102938413
2095,0.00881642431332883,-0.107400289409667
2096,0.0124992502087793,-0.183099769315419
2097,0.00860260795095,-0.102996783893635
2098,0.0251108383611799,-0.440225674154382
2099,0.0483155868037832,-0.904936045105947
2100,0.0233945880970298,-0.405424976304753
