Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361412538897206,-0.0190171546381005
2016,0.00378369469299224,-0.0225237171945545
2017,0.0101109422502886,-0.152942198389534
2018,0.00995808065683788,-0.149801102322898
2019,0.00887546044047729,-0.127540994098645
2020,0.00556147639262259,-0.0592510998172173
2021,0.00418609404941113,-0.0308426464649758
2022,0.0049515526077499,-0.0466579760929621
2023,0.00738338330772218,-0.0968223868847654
2024,0.00537091251667631,-0.0553173439003815
2025,0.00454412947916143,-0.0382416124755982
2026,0.00432766287757974,-0.0337685477376547
2027,0.00456569353594804,-0.038687159002866
2028,0.00431311117879766,-0.033467816774532
2029,0.00469806142447472,-0.041421872359708
2030,0.00547951837414563,-0.0575593556124241
2031,0.230174791566096,-4.21165267469155
2032,0.219533939599321,-4.03526582275644
2033,0.0910993447731086,-1.75141316307798
2034,0.0269778888467177,-0.496601932466188
2035,0.0096031625170121,-0.142506169481663
2036,0.00508072706622157,-0.0493256880606969
2037,0.00665002738682658,-0.0817073829315184
2038,0.00656225425561528,-0.0798975714030377
2039,0.0158781348524655,-0.271099991266139
2040,0.0247236036956834,-0.451006338776185
2041,0.0132953397264674,-0.218268130326975
2042,0.00815175212649823,-0.112647145726193
2043,0.00767095917062932,-0.102746511607018
2044,0.00971423255100277,-0.144789364220576
2045,0.00581222455818012,-0.0644260809040495
2046,0.00503652745582802,-0.0484129161298118
2047,0.00680516978160689,-0.0849059061047234
2048,0.0058193250808097,-0.0645726037434415
2049,0.00483283425014185,-0.0442058996984051
2050,0.0141258908181122,-0.235272192741337
2051,0.00984934841036155,-0.147566511547382
2052,0.0055750692442986,-0.0595316645486572
2053,0.004345049739595,-0.0341278655285755
2054,0.00393644493846336,-0.0256819655547284
2055,0.00376168702079767,-0.0220686490672338
2056,0.0051577503534025,-0.0509162096243197
2057,0.00572014319226232,-0.0625258415841082
2058,0.00533338793541627,-0.0545426462934542
2059,0.0058533570468692,-0.0652748559586347
2060,0.00495687908891215,-0.0467679854372075
2061,0.00432930839270428,-0.033802554306096
2062,0.00387962560643703,-0.0245072312404184
2063,0.00382401500549073,-0.0233574226922107
2064,0.00381391769254812,-0.02314864310745
2065,0.00419634131591665,-0.031054447743628
2066,0.00395529960538663,-0.0260717692603134
2067,0.00378497450401555,-0.0225501804396996
2068,0.00381309165621141,-0.0231315632698453
2069,0.00370140772135246,-0.0208221602830647
2070,0.00366192744170909,-0.0200057244427069
2071,0.00420233137942399,-0.0311782556693051
2072,0.00430281206695262,-0.0332549687520571
2073,0.00435206130399778,-0.0342727651140005
2074,0.00412060044833695,-0.0294889045884925
2075,0.00390149030999693,-0.0249592898186805
2076,0.0500691649444918,-0.95777909898886
2077,0.0674099689372618,-1.29717388803511
2078,0.0263278983752721,-0.483465647463921
2079,0.0104366454451938,-0.159633351037373
2080,0.00561028993526525,-0.0602586233032376
2081,0.00463277709060343,-0.0400731468230717
2082,0.00499445800749603,-0.0475440969787707
2083,0.00598171660742619,-0.0679233502269226
2084,0.00476345760182826,-0.0427728202249215
2085,0.00430288261449163,-0.0332564267400069
2086,0.00454768012207105,-0.0383149748712743
2087,0.00563765258636466,-0.060823373618741
2088,0.0054605074864759,-0.0571669207618486
2089,0.00459597535694772,-0.0393128117069346
2090,0.00403511897953206,-0.0277218834164021
2091,0.00948360989037252,-0.140048320178856
2092,0.00878156942083161,-0.125609334264625
2093,0.0124708234337833,-0.201373644765853
2094,0.00917078040819662,-0.133615555014458
2095,0.00553924993526104,-0.0587923239934141
2096,0.00421660541351249,-0.0314732810298476
2097,0.00511384379154674,-0.0500095594458116
2098,0.00523314472912338,-0.0524729757194619
2099,0.00533347367182321,-0.0545444163607102
2100,0.00603441422920945,-0.069010582951273
