Time (year),Global yearly mean SAOD at 550nm,Global yearly mean TOA ERF (W/m2)
2015,0.00361392059388866,-0.0190129192740598
2016,0.0103315819565056,-0.157475195088587
2017,0.0108395771709186,-0.167908049237094
2018,0.00724599448709979,-0.0939915461529427
2019,0.00700092765984958,-0.0889410782130682
2020,0.00897266676071522,-0.129540669944713
2021,0.0080623573173805,-0.11080666098388
2022,0.00554413835750019,-0.0588932266854327
2023,0.00526614282176241,-0.0531542934878213
2024,0.0053645521503922,-0.0551860357392849
2025,0.00440423908341058,-0.0353510287401221
2026,0.0116588192254105,-0.184721914176829
2027,0.0558689804754309,-1.07194893635225
2028,0.0338088024446341,-0.634139311267701
2029,0.0133927531182563,-0.220263228121913
2030,0.00655500050141622,-0.079747997705977
2031,0.00495073093202427,-0.0466410057361961
2032,0.00531065100875924,-0.0540732267072432
2033,0.431662592826294,-7.22055264223879
2034,0.422055606570206,-7.09043174266821
2035,0.295336500311374,-5.25180450689148
2036,0.195432067512068,-3.62873513522379
2037,0.161490546664385,-3.03936496268894
2038,0.0677448795537142,-1.30367101245048
2039,0.0209376506705358,-0.374199297786093
2040,0.0124150484443285,-0.200230302212388
2041,0.00783987017261894,-0.106225320519156
2042,0.00475375190035085,-0.042572326371597
2043,0.00429274376624215,-0.0330468887008704
2044,0.00642195519405814,-0.0770043874323421
2045,0.0191272039687922,-0.337367187718814
2046,0.0270395348349873,-0.497847352518496
2047,0.0167557559750497,-0.2890209603642
2048,0.00848072253516141,-0.119418661732694
2049,0.0154209434219219,-0.261757937856059
2050,0.0297417757687953,-0.552364743616333
2051,0.0181044406734791,-0.316530380538038
2052,0.00793163303360021,-0.108114977500658
2053,0.00470931691796329,-0.0416543935427344
2054,0.00389297371312412,-0.0247832080818153
2055,0.00460506044786812,-0.0395005150758673
2056,0.00477594720095804,-0.0430308191003732
2057,0.0052009329035889,-0.0518078704691677
2058,0.00528601760301806,-0.053564640952059
2059,0.00431347288614314,-0.0334752920096756
2060,0.00639269508197102,-0.0764009474408284
2061,0.0062806992119629,-0.0740910601757359
2062,0.0513703839065975,-0.983451344950423
2063,0.0779106412226871,-1.49985062313283
2064,0.0395721545569462,-0.749453315058632
2065,0.0172917633432519,-0.299958463968539
2066,0.00882491320611102,-0.126501086909788
2067,0.00649740337421372,-0.0785602962246848
2068,0.00487065529940177,-0.0449871087314105
2069,0.00781003831945681,-0.105610960893167
2070,0.00843460675122009,-0.118469550205967
2071,0.00543322390598531,-0.0566037026807095
2072,0.00434865491112719,-0.0342023694081847
2073,0.00419414173202741,-0.0310089846139834
2074,0.00460802196419677,-0.0395617013918468
2075,0.00577405610704368,-0.0636384379777862
2076,0.00697197193471022,-0.0883442614155076
2077,0.00523059370260178,-0.052420303263232
2078,0.00495780153879599,-0.0467870369998936
2079,0.00582020983930356,-0.0645908611050285
2080,0.0053320314661518,-0.0545146413461092
2081,0.00550864515884306,-0.0581605947805761
2082,0.00465711503488673,-0.0405759608529661
2083,0.00413454008940183,-0.0297770420855178
2084,0.00415895605464845,-0.0302817193697821
2085,0.00404989525383018,-0.0280273404114563
2086,0.004087737273021,-0.0288095947964166
2087,0.00388604462817581,-0.024639947252007
2088,0.00417329496093345,-0.0305780983982656
2089,0.00479039409075045,-0.0433292459019001
2090,0.00456995092509284,-0.0387751220646248
2091,0.00404431226973605,-0.0279119287947321
2092,0.00395698904404525,-0.0261066965643873
2093,0.00412760708615367,-0.0296337348658364
2094,0.00554612492913975,-0.0589342316820292
2095,0.00518709003854156,-0.0515220383536828
2096,0.00434444752399724,-0.0341154202142876
2097,0.00390198341355434,-0.0249694847522899
2098,0.00419019411711595,-0.0309273912357971
2099,0.00506983616424574,-0.0491007823663202
2100,0.00493023314725409,-0.0462176532898706
